Transaction Date,Customer,TransLineID,TransID,Num,Dim1,Dim2,Dim3,Expression1,Expression2,Expression3
29/03/2022,Customer 2,1,5,6,B,d,X,69,0,0.20588
08/02/2022,Customer 2,2,5,6,B,d,Z,22,1,0.05764
04/02/2022,Customer 2,1,6,7,A,b,Z,155,1,0.19880
23/02/2022,Customer 2,2,6,7,B,d,X,272,5,0.35337
19/02/2022,Customer 2,1,7,8,B,d,X,258,1,0.19031
28/02/2022,Customer 2,1,8,9,B,d,Z,17,1,0.55367
04/05/2022,Customer 2,2,8,9,C,e,Z,391,6,0.05217
24/05/2022,Customer 2,1,9,10,A,b,X,7,0,0.26156
23/03/2022,Customer 2,2,9,10,C,f,X,203,0,0.32614
11/05/2022,Customer 2,1,10,11,A,a,Y,17,0,0.02637
27/01/2022,Customer 2,2,10,11,A,b,Y,13,1,0.15203
23/01/2022,Customer 2,1,11,12,B,c,Z,37,2,0.14061
06/01/2022,Customer 2,1,12,13,B,c,Z,51,0,0.00702
14/04/2022,Customer 2,2,12,13,B,d,Y,447,3,0.50651
07/04/2022,Customer 2,3,12,13,B,d,Z,130,1,0.13227
02/03/2022,Customer 2,4,12,13,B,c,Y,268,1,0.30139
29/04/2022,Customer 2,5,12,13,B,c,Z,85,1,0.42599
25/04/2022,Customer 2,1,13,14,C,e,X,37,4,0.45474
26/04/2022,Customer 2,2,13,14,A,b,X,26,1,0.15430
06/02/2022,Customer 2,3,13,14,A,a,X,0,0,0.08362
29/01/2022,Customer 2,4,13,14,C,f,Y,26,5,0.12163
19/01/2022,Customer 2,1,14,15,B,d,Z,290,2,0.55662
13/05/2022,Customer 2,2,14,15,C,e,X,218,0,0.60296
07/02/2022,Customer 2,3,14,15,B,d,Z,35,1,0.10923
16/02/2022,Customer 2,4,14,15,C,f,Z,52,5,0.92701
12/05/2022,Customer 2,1,15,16,A,a,X,58,0,0.08600
24/03/2022,Customer 2,1,16,17,B,c,Y,3,1,0.31147
24/02/2022,Customer 2,1,17,18,B,c,X,310,1,0.02823
21/05/2022,Customer 2,1,18,19,B,c,Z,128,0,0.10216
03/01/2022,Customer 2,1,19,20,A,a,X,5,0,0.01213
13/02/2022,Customer 2,1,20,21,C,e,Y,26,2,0.67037
27/02/2022,Customer 2,1,21,22,A,b,Z,46,0,0.05131
11/04/2022,Customer 2,2,21,22,C,f,X,261,2,0.66074
10/02/2022,Customer 2,3,21,22,C,f,Y,113,4,0.83238
17/05/2022,Customer 2,1,22,23,C,e,X,298,0,0.61721
17/02/2022,Customer 2,2,22,23,C,e,Z,13,1,0.00169
09/02/2022,Customer 2,3,22,23,B,d,X,341,0,0.09789
02/05/2022,Customer 2,4,22,23,B,c,Z,81,0,0.36534
23/03/2022,Customer 2,5,22,23,A,b,X,224,1,0.15053
10/05/2022,Customer 2,6,22,23,A,a,X,0,0,0.00048
03/01/2022,Customer 2,7,22,23,B,d,Y,20,1,0.38720
15/04/2022,Customer 2,1,23,24,C,f,X,242,2,0.08723
07/01/2022,Customer 2,2,23,24,B,d,X,31,2,0.46028
04/05/2022,Customer 2,3,23,24,B,d,Z,416,1,0.28757
24/02/2022,Customer 2,4,23,24,C,f,X,12,3,0.78915
26/02/2022,Customer 2,1,24,25,C,f,X,247,2,0.50654
31/03/2022,Customer 2,1,25,26,C,f,X,172,3,0.62348
16/02/2022,Customer 2,2,25,26,A,a,X,4,0,0.00006
20/01/2022,Customer 2,1,26,1,B,d,X,4,2,0.10089
24/03/2022,Customer 2,1,27,2,B,c,X,101,0,0.17621
19/02/2022,Customer 2,1,28,3,A,b,X,127,1,0.26764
30/12/2021,Customer 2,2,28,3,A,b,Z,36,0,0.15160
22/02/2022,Customer 2,1,29,4,A,a,Y,1,0,0.03733
05/04/2022,Customer 2,2,29,4,C,e,X,363,0,0.22397
09/05/2022,Customer 2,1,30,5,C,e,X,471,5,0.01279
12/03/2022,Customer 2,2,30,5,A,a,Z,6,0,0.00198
18/05/2022,Customer 2,1,31,6,A,b,X,72,1,0.07750
10/01/2022,Customer 2,1,32,7,C,e,Z,108,1,0.58167
31/12/2021,Customer 2,2,32,7,A,a,X,24,0,0.00088
09/05/2022,Customer 2,1,33,8,A,b,Y,18,0,0.14961
01/01/2022,Customer 2,1,34,9,C,e,Y,43,3,0.14463
16/02/2022,Customer 2,2,34,9,C,f,Z,240,1,0.07759
15/03/2022,Customer 2,3,34,9,C,e,Z,148,6,0.35906
13/02/2022,Customer 2,4,34,9,C,f,Z,62,4,0.70764
24/04/2022,Customer 2,1,35,10,B,c,X,136,1,0.15880
05/02/2022,Customer 2,2,35,10,C,e,Y,65,2,0.31333
07/05/2022,Customer 2,1,36,11,A,b,X,111,1,0.14033
02/03/2022,Customer 2,2,36,11,B,d,X,122,3,0.00563
23/05/2022,Customer 2,3,36,11,B,d,X,187,2,0.00728
15/04/2022,Customer 2,4,36,11,C,e,Y,22,1,0.70579
18/04/2022,Customer 2,1,37,12,A,b,X,69,0,0.11432
22/05/2022,Customer 2,2,37,12,C,f,Z,14,1,0.38403
26/02/2022,Customer 2,3,37,12,B,d,Y,52,1,0.13416
21/05/2022,Customer 2,4,37,12,B,c,X,447,1,0.46737
09/02/2022,Customer 2,1,38,13,A,a,X,32,0,0.00370
23/02/2022,Customer 2,2,38,13,B,c,Z,92,1,0.05527
04/01/2022,Customer 2,3,38,13,C,f,X,178,7,0.69764
11/05/2022,Customer 2,4,38,13,C,f,Z,32,3,0.63227
07/04/2022,Customer 2,1,39,14,A,a,X,11,0,0.00932
12/04/2022,Customer 2,1,40,15,B,d,X,183,2,0.24296
11/03/2022,Customer 2,2,40,15,C,e,Z,524,1,0.36059
16/03/2022,Customer 2,1,41,16,C,f,X,628,1,0.81062
25/05/2022,Customer 2,1,42,17,A,a,Y,43,0,0.09173
01/05/2022,Customer 2,1,43,18,A,b,Y,15,0,0.20759
03/04/2022,Customer 2,2,43,18,C,f,Y,6,1,0.05523
13/05/2022,Customer 2,1,44,19,C,e,Z,252,6,0.33348
14/04/2022,Customer 2,2,44,19,C,e,Z,248,2,0.17139
16/02/2022,Customer 2,1,45,20,A,a,X,0,0,0.09144
23/05/2022,Customer 2,2,45,20,A,b,Z,109,1,0.10178
01/02/2022,Customer 2,3,45,20,B,d,Y,337,1,0.57911
18/04/2022,Customer 2,1,46,21,C,f,X,64,0,0.59686
02/05/2022,Customer 2,2,46,21,C,e,Z,16,2,0.55098
01/05/2022,Customer 2,3,46,21,C,e,X,214,1,0.48637
07/01/2022,Customer 2,4,46,21,A,b,Y,201,0,0.04356
06/03/2022,Customer 2,1,47,22,B,d,Y,284,1,0.36936
04/03/2022,Customer 2,1,48,23,A,b,Y,43,0,0.31247
26/03/2022,Customer 2,2,48,23,A,b,Y,24,1,0.26789
25/05/2022,Customer 2,3,48,23,C,e,Z,112,1,0.56500
07/02/2022,Customer 2,1,49,24,B,c,Y,45,1,0.10590
09/03/2022,Customer 2,1,50,25,B,d,Z,49,1,0.15554
25/02/2022,Customer 2,1,51,26,C,e,Y,452,0,0.33180
14/04/2022,Customer 2,2,51,26,C,e,Z,113,0,0.41146
25/03/2022,Customer 2,3,51,26,C,e,X,192,2,0.31233
08/01/2022,Customer 2,4,51,26,C,f,Z,257,4,0.55379
21/03/2022,Customer 2,1,52,1,C,e,Y,193,2,0.17540
25/02/2022,Customer 2,1,53,2,C,e,Z,11,1,0.49318
24/01/2022,Customer 2,1,54,3,B,d,Y,6,1,0.36738
30/12/2021,Customer 2,1,55,4,A,a,Z,19,0,0.00942
25/01/2022,Customer 2,1,56,5,A,a,Z,1,0,0.00416
25/05/2022,Customer 2,1,57,6,C,f,Z,84,2,0.84914
16/02/2022,Customer 2,2,57,6,A,b,Y,108,0,0.23859
24/02/2022,Customer 2,1,58,7,A,a,Z,12,0,0.04776
03/04/2022,Customer 2,2,58,7,B,c,Y,20,3,0.01996
25/03/2022,Customer 2,3,58,7,A,a,Y,1,0,0.00910
21/05/2022,Customer 2,1,59,8,B,d,X,466,4,0.61343
08/05/2022,Customer 2,2,59,8,C,f,X,102,3,0.70832
01/01/2022,Customer 2,1,60,9,B,d,Y,57,2,0.49326
16/01/2022,Customer 2,1,61,10,C,f,Z,245,3,0.80285
20/04/2022,Customer 2,2,61,10,C,e,X,60,0,0.30013
17/03/2022,Customer 2,3,61,10,A,b,X,4,1,0.16510
08/02/2022,Customer 2,1,62,11,B,d,X,11,1,0.16577
12/01/2022,Customer 2,1,63,12,C,e,Z,100,0,0.58059
03/01/2022,Customer 2,2,63,12,C,e,Z,406,1,0.09371
02/02/2022,Customer 2,3,63,12,B,d,Z,155,3,0.50208
12/05/2022,Customer 2,1,64,13,B,c,Z,302,1,0.20311
03/04/2022,Customer 2,2,64,13,A,a,Z,3,0,0.11965
28/03/2022,Customer 2,3,64,13,B,d,Z,44,1,0.52653
02/02/2022,Customer 2,1,65,14,C,e,X,112,1,0.48948
10/03/2022,Customer 2,1,66,15,C,f,X,135,3,0.22920
06/02/2022,Customer 2,2,66,15,B,c,Z,6,0,0.33061
09/01/2022,Customer 2,3,66,15,C,f,X,743,2,0.21229
30/01/2022,Customer 2,4,66,15,C,f,Y,84,0,0.82768
19/04/2022,Customer 2,5,66,15,B,d,Y,207,1,0.06298
10/03/2022,Customer 2,6,66,15,B,c,X,224,3,0.36254
19/03/2022,Customer 2,7,66,15,B,c,Z,153,0,0.01785
31/12/2021,Customer 2,8,66,15,A,a,X,25,0,0.00132
04/03/2022,Customer 2,1,67,16,B,d,Z,15,1,0.52478
30/12/2021,Customer 2,1,68,17,A,a,Z,3,0,0.00694
23/01/2022,Customer 2,2,68,17,C,f,Z,102,4,0.26856
12/03/2022,Customer 2,3,68,17,C,f,X,46,4,0.90909
15/02/2022,Customer 2,4,68,17,A,b,Y,113,1,0.28560
26/04/2022,Customer 2,5,68,17,B,c,X,55,1,0.05654
10/03/2022,Customer 2,6,68,17,A,b,Z,7,0,0.01557
28/01/2022,Customer 2,1,69,18,A,b,Y,44,0,0.09410
15/02/2022,Customer 2,1,70,19,A,a,Y,26,0,0.14678
12/03/2022,Customer 2,2,70,19,A,b,X,0,0,0.04716
10/02/2022,Customer 2,3,70,19,C,f,Y,230,3,0.83201
31/01/2022,Customer 2,4,70,19,B,c,X,395,2,0.39955
03/01/2022,Customer 2,1,71,20,A,b,Y,6,0,0.05879
02/02/2022,Customer 2,1,72,21,A,a,X,4,0,0.01212
17/02/2022,Customer 2,2,72,21,A,b,X,52,1,0.14990
12/01/2022,Customer 2,3,72,21,A,b,X,2,0,0.18248
30/03/2022,Customer 2,4,72,21,C,f,X,48,0,0.76616
30/03/2022,Customer 2,5,72,21,B,c,Y,36,2,0.00013
19/04/2022,Customer 2,6,72,21,C,f,Y,516,2,0.26782
29/03/2022,Customer 2,7,72,21,C,e,Y,297,2,0.36786
12/04/2022,Customer 2,8,72,21,C,e,Z,106,0,0.34166
25/02/2022,Customer 2,9,72,21,B,c,Z,232,1,0.26249
20/02/2022,Customer 2,1,73,22,A,b,Z,92,1,0.09040
30/04/2022,Customer 2,2,73,22,B,d,Y,4,0,0.37439
20/05/2022,Customer 2,3,73,22,A,b,Z,41,0,0.23106
29/12/2021,Customer 2,4,73,22,B,d,Y,1,0,0.28891
24/01/2022,Customer 2,5,73,22,C,f,Y,273,5,0.08568
24/04/2022,Customer 2,6,73,22,C,e,Z,149,2,0.49273
22/01/2022,Customer 2,1,74,23,B,d,X,214,5,0.47339
26/04/2022,Customer 2,1,75,24,C,e,Z,7,2,0.05038
12/01/2022,Customer 2,2,75,24,C,e,X,173,1,0.66752
25/04/2022,Customer 2,1,76,25,A,a,Z,8,0,0.00608
11/01/2022,Customer 2,1,77,26,B,d,Y,16,5,0.23584
29/01/2022,Customer 2,2,77,26,A,a,Z,52,0,0.06282
22/01/2022,Customer 2,1,78,1,A,a,Z,12,0,0.03223
21/02/2022,Customer 2,1,79,2,C,e,Z,412,1,0.08211
08/01/2022,Customer 2,2,79,2,A,b,X,100,0,0.01424
09/03/2022,Customer 2,3,79,2,A,a,Z,6,0,0.02636
02/05/2022,Customer 2,4,79,2,B,d,Z,117,0,0.01566
29/01/2022,Customer 2,5,79,2,A,b,Z,91,0,0.05012
17/01/2022,Customer 2,1,80,3,C,f,Z,46,1,0.48108
02/03/2022,Customer 2,2,80,3,A,b,Y,147,0,0.04424
24/03/2022,Customer 2,3,80,3,C,f,Y,212,5,0.32446
04/03/2022,Customer 2,4,80,3,B,d,X,380,0,0.65071
05/02/2022,Customer 2,5,80,3,B,c,Y,182,1,0.13360
08/04/2022,Customer 2,1,81,4,A,b,Z,4,3,0.02031
13/05/2022,Customer 2,1,82,5,C,f,Z,380,1,0.72469
28/04/2022,Customer 2,2,82,5,A,a,Z,10,0,0.00536
14/02/2022,Customer 2,1,83,6,B,d,Z,160,0,0.47478
29/03/2022,Customer 2,1,84,7,B,d,Y,52,1,0.41966
18/04/2022,Customer 2,2,84,7,A,a,X,16,0,0.00537
11/02/2022,Customer 2,3,84,7,A,b,Y,165,1,0.03162
14/04/2022,Customer 2,1,85,8,A,a,Y,47,0,0.10962
25/03/2022,Customer 2,1,86,9,B,d,Y,195,4,0.11953
09/02/2022,Customer 2,1,87,10,C,e,X,198,3,0.51144
12/02/2022,Customer 2,1,88,11,A,b,X,164,0,0.04083
17/03/2022,Customer 2,1,89,12,A,b,X,178,1,0.29742
15/02/2022,Customer 2,1,90,13,C,f,X,121,0,0.56715
19/01/2022,Customer 2,1,91,14,B,c,X,131,2,0.19242
11/02/2022,Customer 2,1,92,15,C,f,X,236,1,0.49448
22/01/2022,Customer 2,1,93,16,C,e,X,21,1,0.05204
16/05/2022,Customer 2,2,93,16,B,d,X,424,0,0.03594
23/05/2022,Customer 2,1,94,17,C,f,Y,23,2,0.05274
28/12/2021,Customer 2,2,94,17,A,a,Z,67,1,0.03905
19/05/2022,Customer 2,3,94,17,B,d,Y,77,3,0.21129
19/01/2022,Customer 2,1,95,18,C,f,Z,392,1,0.15613
28/03/2022,Customer 2,2,95,18,C,e,X,111,0,0.62817
14/01/2022,Customer 2,1,96,19,A,a,X,17,0,0.04953
14/05/2022,Customer 2,2,96,19,A,a,Y,98,0,0.10547
18/01/2022,Customer 2,1,97,20,C,e,Z,163,2,0.07851
21/05/2022,Customer 2,2,97,20,B,d,X,58,1,0.27313
18/05/2022,Customer 2,3,97,20,B,d,X,260,2,0.13499
28/04/2022,Customer 2,4,97,20,B,d,Y,187,3,0.23338
09/05/2022,Customer 2,5,97,20,C,e,X,273,1,0.23086
31/01/2022,Customer 2,1,98,21,A,b,Y,5,0,0.00569
05/01/2022,Customer 2,2,98,21,B,c,X,206,0,0.28094
14/01/2022,Customer 2,3,98,21,A,a,X,2,0,0.07739
19/05/2022,Customer 2,4,98,21,B,d,X,1,1,0.24095
21/01/2022,Customer 2,1,99,22,A,b,Y,139,0,0.22699
09/03/2022,Customer 2,2,99,22,B,d,Y,32,0,0.52201
10/03/2022,Customer 2,1,100,23,B,c,X,171,0,0.05368
17/01/2022,Customer 2,1,101,24,B,d,Y,47,1,0.18687
04/03/2022,Customer 2,1,102,25,A,b,X,12,1,0.20866
05/01/2022,Customer 2,1,103,26,B,c,X,192,0,0.32526
21/03/2022,Customer 2,2,103,26,C,f,X,101,3,0.87200
08/03/2022,Customer 2,3,103,26,B,c,X,102,0,0.39812
21/01/2022,Customer 2,1,104,1,B,c,Z,61,0,0.18269
30/12/2021,Customer 2,2,104,1,B,d,Y,89,4,0.33261
30/04/2022,Customer 2,3,104,1,A,a,Z,1,0,0.00994
01/02/2022,Customer 2,4,104,1,C,f,Y,622,1,0.47446
23/01/2022,Customer 2,5,104,1,B,c,Y,116,1,0.06719
06/04/2022,Customer 2,6,104,1,A,b,X,82,2,0.31363
14/04/2022,Customer 2,7,104,1,B,c,Y,59,1,0.27834
19/03/2022,Customer 2,1,105,2,C,e,Y,158,1,0.11830
06/04/2022,Customer 2,2,105,2,A,b,Z,8,1,0.03189
20/02/2022,Customer 2,3,105,2,C,e,X,17,2,0.26058
24/05/2022,Customer 2,1,106,3,C,e,Z,299,5,0.00011
15/04/2022,Customer 2,2,106,3,A,b,Z,51,0,0.13776
15/01/2022,Customer 2,3,106,3,B,d,Z,94,2,0.06452
15/05/2022,Customer 2,4,106,3,B,d,Z,25,2,0.23321
02/02/2022,Customer 2,1,107,4,B,c,Y,38,1,0.06323
10/02/2022,Customer 2,2,107,4,A,b,Y,16,0,0.19059
20/01/2022,Customer 2,1,108,5,C,f,Y,33,2,0.83432
15/04/2022,Customer 2,2,108,5,C,e,Y,249,1,0.42424
14/01/2022,Customer 2,1,109,6,C,e,X,138,1,0.08527
07/03/2022,Customer 2,1,110,7,B,d,Z,358,2,0.57715
13/03/2022,Customer 2,2,110,7,A,a,Y,13,0,0.02247
23/05/2022,Customer 2,1,111,8,B,d,Z,100,1,0.50175
25/03/2022,Customer 2,2,111,8,B,d,Z,59,1,0.18635
20/03/2022,Customer 2,3,111,8,A,a,Z,35,1,0.00417
15/01/2022,Customer 2,1,112,9,B,c,X,20,1,0.01387
26/01/2022,Customer 2,1,113,10,B,c,Z,38,1,0.05308
29/01/2022,Customer 2,1,114,11,C,f,Z,560,6,0.77196
01/03/2022,Customer 2,1,115,12,A,b,Y,152,0,0.04958
21/05/2022,Customer 2,1,116,13,A,b,X,71,0,0.03989
28/01/2022,Customer 2,2,116,13,A,b,X,64,2,0.08760
14/02/2022,Customer 2,3,116,13,B,c,X,229,1,0.18715
19/02/2022,Customer 2,1,117,14,C,e,Z,291,1,0.39988
02/02/2022,Customer 2,1,118,15,B,c,Y,52,1,0.05134
04/05/2022,Customer 2,2,118,15,B,d,X,196,1,0.38895
01/04/2022,Customer 2,1,119,16,C,f,Z,31,1,0.52320
21/04/2022,Customer 2,1,120,17,C,f,X,156,5,0.73826
23/05/2022,Customer 2,2,120,17,B,c,Y,12,0,0.07237
28/01/2022,Customer 2,3,120,17,B,c,X,130,1,0.16873
18/02/2022,Customer 2,4,120,17,A,b,Z,27,2,0.06806
18/02/2022,Customer 2,5,120,17,C,f,X,3,0,0.26582
19/03/2022,Customer 2,6,120,17,C,f,X,186,1,0.20835
22/02/2022,Customer 2,1,121,18,B,c,Z,42,1,0.18767
19/01/2022,Customer 2,1,122,19,C,e,Z,47,1,0.26234
17/03/2022,Customer 2,1,123,20,A,b,Y,17,2,0.27256
16/04/2022,Customer 2,1,124,21,C,e,Z,173,1,0.38953
06/02/2022,Customer 2,2,124,21,A,b,Y,5,1,0.18050
16/04/2022,Customer 2,3,124,21,C,e,Y,324,0,0.73296
15/03/2022,Customer 2,1,125,22,A,b,Z,91,0,0.17921
30/04/2022,Customer 2,1,126,23,B,c,Z,67,2,0.12788
14/02/2022,Customer 2,2,126,23,A,a,Y,9,0,0.05395
19/04/2022,Customer 2,3,126,23,C,f,X,174,0,0.38623
09/02/2022,Customer 2,4,126,23,B,c,Z,3,1,0.32998
30/01/2022,Customer 2,1,127,24,C,f,Y,98,3,0.46686
24/03/2022,Customer 2,1,128,25,B,d,Y,44,3,0.05048
19/03/2022,Customer 2,2,128,25,A,b,Z,32,0,0.17432
05/04/2022,Customer 2,3,128,25,C,e,Y,3,3,0.43904
22/03/2022,Customer 2,4,128,25,A,b,Y,33,1,0.16226
18/04/2022,Customer 2,5,128,25,A,b,Z,63,1,0.11282
13/01/2022,Customer 2,6,128,25,A,a,X,41,0,0.06778
04/03/2022,Customer 2,7,128,25,A,a,Z,38,0,0.03947
16/05/2022,Customer 2,8,128,25,B,c,Y,39,0,0.22511
31/03/2022,Customer 2,9,128,25,C,f,Y,42,1,0.18000
28/02/2022,Customer 2,1,129,26,A,b,Z,130,1,0.08870
06/05/2022,Customer 2,2,129,26,B,d,Z,61,1,0.07843
02/02/2022,Customer 2,3,129,26,A,a,Z,28,0,0.07087
07/04/2022,Customer 2,4,129,26,B,c,Z,4,0,0.00918
25/01/2022,Customer 2,1,130,1,C,f,Z,23,2,0.54159
28/12/2021,Customer 2,2,130,1,B,c,Z,29,0,0.11155
09/04/2022,Customer 2,3,130,1,A,a,Z,45,0,0.05678
16/03/2022,Customer 2,4,130,1,C,f,Y,157,1,0.90044
01/04/2022,Customer 2,5,130,1,C,f,Y,110,0,0.83240
09/02/2022,Customer 2,1,131,2,C,f,Y,56,0,0.98950
17/03/2022,Customer 2,2,131,2,C,e,Z,209,8,0.32975
13/05/2022,Customer 2,1,132,3,A,a,Y,1,0,0.08629
16/01/2022,Customer 2,1,133,4,A,a,Y,3,0,0.08324
22/05/2022,Customer 2,1,134,5,A,b,Y,4,1,0.05847
01/02/2022,Customer 2,2,134,5,A,a,Y,47,0,0.05524
09/03/2022,Customer 2,3,134,5,C,f,X,62,0,0.60601
13/01/2022,Customer 2,1,135,6,C,e,Z,27,1,0.41948
08/04/2022,Customer 2,2,135,6,B,d,Y,399,0,0.05088
07/05/2022,Customer 2,1,136,7,C,f,Y,209,6,0.07052
05/04/2022,Customer 2,2,136,7,A,b,Y,99,0,0.03367
04/05/2022,Customer 2,1,137,8,B,d,Z,224,1,0.24528
17/02/2022,Customer 2,1,138,9,B,c,Y,20,1,0.25415
27/01/2022,Customer 2,2,138,9,B,d,X,26,1,0.17325
12/02/2022,Customer 2,1,139,10,C,f,Y,10,4,0.24100
26/05/2022,Customer 2,1,140,11,A,b,Z,1,0,0.24937
01/02/2022,Customer 2,1,141,12,A,a,Y,66,0,0.07931
26/03/2022,Customer 2,2,141,12,B,c,Z,151,1,0.07431
15/03/2022,Customer 2,1,142,13,C,e,X,105,1,0.49679
24/04/2022,Customer 2,2,142,13,B,d,Z,51,0,0.00514
26/04/2022,Customer 2,3,142,13,C,f,Y,15,1,0.77118
18/05/2022,Customer 2,4,142,13,A,a,Y,11,0,0.00888
25/03/2022,Customer 2,1,143,14,B,d,Z,50,0,0.24275
25/03/2022,Customer 2,2,143,14,B,c,X,93,1,0.28748
02/05/2022,Customer 2,3,143,14,B,c,X,25,2,0.43076
25/02/2022,Customer 2,1,144,15,C,f,X,22,2,0.76824
03/05/2022,Customer 2,1,145,16,A,a,Y,14,0,0.03293
26/02/2022,Customer 2,2,145,16,C,f,Z,10,0,0.52092
01/02/2022,Customer 2,1,146,17,A,b,Y,5,0,0.09621
05/04/2022,Customer 2,1,147,18,A,b,Y,22,1,0.18705
25/03/2022,Customer 2,2,147,18,B,d,X,303,0,0.33181
13/04/2022,Customer 2,1,148,19,C,f,Z,30,0,0.17222
28/04/2022,Customer 2,1,149,20,B,d,X,100,1,0.18225
02/01/2022,Customer 2,2,149,20,B,c,Y,120,1,0.35023
21/03/2022,Customer 2,3,149,20,A,a,X,8,0,0.04018
03/01/2022,Customer 2,1,150,21,A,a,Y,41,0,0.13962
03/01/2022,Customer 2,2,150,21,A,a,X,18,0,0.00424
10/04/2022,Customer 2,1,151,22,C,f,Y,606,5,0.48862
20/01/2022,Customer 2,2,151,22,C,e,Z,100,1,0.22454
25/04/2022,Customer 2,1,152,23,C,f,X,59,1,0.78575
12/02/2022,Customer 2,1,153,24,B,d,Z,228,0,0.11442
19/04/2022,Customer 2,2,153,24,A,b,Y,122,2,0.18438
26/05/2022,Customer 2,1,154,25,B,d,X,4,1,0.15954
28/03/2022,Customer 2,1,155,26,A,b,X,4,0,0.02378
11/04/2022,Customer 2,1,156,1,A,a,Y,1,0,0.08548
09/04/2022,Customer 2,2,156,1,B,c,Y,13,2,0.14410
28/04/2022,Customer 2,3,156,1,B,c,Z,40,0,0.11031
17/05/2022,Customer 2,4,156,1,C,e,Y,112,0,0.06853
23/01/2022,Customer 2,1,157,2,A,a,X,5,1,0.08720
21/03/2022,Customer 2,1,158,3,B,d,Z,372,0,0.59135
21/04/2022,Customer 2,1,159,4,A,a,X,39,0,0.03879
26/05/2022,Customer 2,2,159,4,C,f,X,498,2,0.46105
24/05/2022,Customer 2,1,160,5,B,d,Z,61,0,0.18388
16/04/2022,Customer 2,1,161,6,A,b,Y,103,1,0.11294
05/05/2022,Customer 2,1,162,7,A,b,X,100,2,0.11421
19/02/2022,Customer 2,2,162,7,B,c,X,49,1,0.17158
10/04/2022,Customer 2,1,163,8,A,b,Y,4,0,0.19574
21/05/2022,Customer 2,1,164,9,B,c,Z,199,0,0.35686
25/01/2022,Customer 2,1,165,10,B,c,Z,154,0,0.03507
16/04/2022,Customer 2,2,165,10,C,e,X,324,1,0.44390
07/03/2022,Customer 2,1,166,11,B,c,Y,132,2,0.16005
19/04/2022,Customer 2,1,167,12,A,b,Y,3,1,0.11237
11/04/2022,Customer 2,1,168,13,A,a,X,23,0,0.00578
28/04/2022,Customer 2,1,169,14,B,d,X,23,1,0.35810
04/04/2022,Customer 2,1,170,15,C,f,X,209,0,0.42439
06/05/2022,Customer 2,1,171,16,B,d,X,18,2,0.20755
24/05/2022,Customer 2,2,171,16,B,d,Y,7,3,0.44146
03/01/2022,Customer 2,1,172,17,A,b,Z,128,2,0.06003
06/05/2022,Customer 2,2,172,17,C,f,Z,761,7,0.84099
31/12/2021,Customer 2,3,172,17,B,d,Z,157,1,0.35845
19/01/2022,Customer 2,1,173,18,C,f,Z,458,5,0.29789
18/02/2022,Customer 2,2,173,18,C,f,Y,1,3,0.80125
26/03/2022,Customer 2,1,174,19,A,a,Y,2,0,0.03481
21/05/2022,Customer 2,1,175,20,C,e,Z,121,0,0.32568
26/04/2022,Customer 2,2,175,20,B,d,X,265,2,0.32786
04/05/2022,Customer 2,1,176,21,B,c,Y,11,2,0.03292
12/05/2022,Customer 2,1,177,22,A,a,Y,1,0,0.04140
30/01/2022,Customer 2,1,178,23,B,d,X,93,2,0.16435
22/01/2022,Customer 2,1,179,24,B,c,X,83,1,0.13413
28/04/2022,Customer 2,1,180,25,C,e,Y,565,5,0.73783
17/05/2022,Customer 2,1,181,26,B,d,Z,114,2,0.07789
26/05/2022,Customer 2,1,182,1,C,f,Z,6,2,0.76766
07/05/2022,Customer 2,2,182,1,C,e,Z,112,6,0.61828
12/04/2022,Customer 2,1,183,2,B,c,Y,61,0,0.19193
24/01/2022,Customer 2,1,184,3,B,d,Y,266,3,0.09826
31/12/2021,Customer 2,1,185,4,C,e,Z,56,1,0.34931
20/03/2022,Customer 2,1,186,5,A,a,X,8,0,0.05927
15/05/2022,Customer 2,1,187,6,A,a,Z,63,0,0.04869
26/05/2022,Customer 2,1,188,7,C,e,Y,321,3,0.12163
03/01/2022,Customer 2,2,188,7,B,c,Y,132,0,0.28508
24/05/2022,Customer 2,1,189,8,A,b,Y,150,0,0.16633
02/04/2022,Customer 2,2,189,8,C,e,Z,238,3,0.30571
31/03/2022,Customer 2,1,190,9,C,e,Y,192,3,0.12299
25/04/2022,Customer 2,2,190,9,C,f,Z,248,2,0.85677
27/01/2022,Customer 2,1,191,10,A,a,Y,0,0,0.00147
06/02/2022,Customer 2,2,191,10,A,a,Z,7,0,0.02500
26/03/2022,Customer 2,1,192,11,C,e,Y,78,3,0.31307
23/02/2022,Customer 2,1,193,12,C,e,Y,33,1,0.21317
13/01/2022,Customer 2,2,193,12,C,e,Z,171,3,0.02613
24/03/2022,Customer 2,1,194,13,B,d,X,17,2,0.21614
05/02/2022,Customer 2,2,194,13,A,b,Z,120,2,0.06523
08/02/2022,Customer 2,1,195,14,B,d,X,68,1,0.16278
03/05/2022,Customer 2,1,196,15,B,d,Z,141,2,0.40167
13/05/2022,Customer 2,2,196,15,B,c,X,53,0,0.15649
28/02/2022,Customer 2,1,197,16,B,d,Z,336,1,0.21122
02/03/2022,Customer 2,1,198,17,B,d,Z,234,4,0.17195
03/01/2022,Customer 2,2,198,17,C,e,X,135,2,0.56508
08/05/2022,Customer 2,1,199,18,B,d,X,94,2,0.04967
30/04/2022,Customer 2,1,200,19,C,f,Z,257,1,0.41386
