Item Branch 3rd Item Number,Item Branch G/L Category,Short Name,Item Branch 2nd Item Number,Item-Branch Key,Item Branch Reorder Quantity,Horsepower,Item Branch Category Code 6,Item Branch Category Code 7,Item Branch Primary Supplier
34888,ACCE,10328,34888,CR-10328,0,50,1035,      ,1
34888,ACCE,10328,34888,CR-10328,0,50,1035,      ,1
37166,TMTG,10525,37166,CR-10525,0,50,1030,      ,1
37166,TMTG,10525,37166,CR-10525,0,50,1030,      ,1
38090,ATVW,10691,38090,CR-10691,0,50,1040,      ,1
38090,ATVW,10691,38090,CR-10691,0,50,1040,      ,1
39677,SRCW,10984,39677,CR-10984,0,50,1015,      ,1
39677,SRCW,10984,39677,CR-10984,0,50,1015,      ,1
61843,SRCW,10381,61843,CR-10381,0,30,1015,      ,1
61843,SRCW,10381,61843,CR-10381,0,30,1015,      ,1
65535,TMTG,10044,65535,CR-10044,0,50,1030,      ,0
65535,TMTG,10044,65535,CR-10044,0,50,1030,      ,0
31320,SHUB,10058,31320,PC-10058,0,50,1055,      ,1
31320,SHUB,10058,31320,PC-10058,0,50,1055,      ,1
11714,THUB,10191,11714,CR-10191,0,50,1005,      ,1
11714,THUB,10191,11714,CR-10191,0,50,1005,      ,1
13917,ACCE,10252,13917,CR-10252,0,50,1035,      ,1
13917,ACCE,10252,13917,CR-10252,0,50,1035,      ,1
25628,SRCW,10572,25628,CR-10572,0,30,1015,      ,1
25628,SRCW,10572,25628,CR-10572,0,30,1015,      ,1
26990,TMTG,10700,26990,CR-10700,0,50,1030,      ,1
26990,TMTG,10700,26990,CR-10700,0,50,1030,      ,1
28448,SRCW,10806,28448,CR-10806,0,30,1015,      ,0
28448,SRCW,10806,28448,CR-10806,0,30,1015,      ,0
30285,SRCW,10996,30285,CR-10996,0,50,1015,      ,1
30285,SRCW,10996,30285,CR-10996,0,50,1015,      ,1
34400,SRCW,10264,34400,CR-10264,0,50,1015,      ,1
34400,SRCW,10264,34400,CR-10264,0,50,1015,      ,1
34889,ACCE,10329,34889,CR-10329,0,50,1035,      ,1
34889,ACCE,10329,34889,CR-10329,0,50,1035,      ,1
37167,TMTG,10526,37167,CR-10526,0,50,1030,      ,1
37167,TMTG,10526,37167,CR-10526,0,50,1030,      ,1
38098,AXLE,10692,38098,CR-10692,0,50,1010,      ,1
38098,AXLE,10692,38098,CR-10692,0,50,1010,      ,1
39678,SRCW,10985,39678,CR-10985,0,50,1015,      ,1
39678,SRCW,10985,39678,CR-10985,0,50,1015,      ,1
60614,TFAB,10190,60614,CR-10190,0,30,1025,      ,35385
60614,TFAB,10190,60614,CR-10190,0,30,1025,      ,35385
62524,TMTG,10492,62524,CR-10492,0,50,1030,      ,1
62524,TMTG,10492,62524,CR-10492,0,50,1030,      ,1
64924,AFAB,10801,64924,CR-10801,0,50,1050,      ,0
64924,AFAB,10801,64924,CR-10801,0,50,1050,      ,0
13918,ACCE,10253,13918,CR-10253,0,50,1035,      ,1
13918,ACCE,10253,13918,CR-10253,0,50,1035,      ,1
21296,SMWN,10400,21296,CR-10400,0,10,1045,      ,30235
21296,SMWN,10400,21296,CR-10400,0,10,1045,      ,30235
24563,SRCW,10533,24563,CR-10533,0,30,1015,      ,1
24563,SRCW,10533,24563,CR-10533,0,30,1015,      ,1
25629,TMTG,10573,25629,CR-10573,0,50,1030,      ,1
25629,TMTG,10573,25629,CR-10573,0,50,1030,      ,1
28449,SRCW,10807,28449,CR-10807,0,30,1015,      ,0
28449,SRCW,10807,28449,CR-10807,0,30,1015,      ,0
30286,SRCW,10997,30286,CR-10997,0,50,1015,      ,1
30286,SRCW,10997,30286,CR-10997,0,50,1015,      ,1
36001,ATVW,10403,36001,CR-10403,0,50,1040,      ,0
36001,ATVW,10403,36001,CR-10403,0,50,1040,      ,0
37168,TMTG,10527,37168,CR-10527,0,50,1030,      ,1
37168,TMTG,10527,37168,CR-10527,0,50,1030,      ,1
38099,AXLE,10693,38099,CR-10693,0,10,1010,      ,20534
38099,AXLE,10693,38099,CR-10693,0,10,1010,      ,20534
39680,TMTG,10986,39680,CR-10986,0,50,1030,      ,1
39680,TMTG,10986,39680,CR-10986,0,50,1030,      ,1
40586,MKTG,10036,40586,CR-10036,0,10,5020,      ,37106
40586,MKTG,10036,40586,CR-10036,0,10,5020,      ,37106
61074,SRCW,10250,61074,CR-10250,0,50,1015,      ,1
61074,SRCW,10250,61074,CR-10250,0,50,1015,      ,1
1824,TFAB,10025,1824,CR-10025,0,10,1025,      ,20534
1824,TFAB,10025,1824,CR-10025,0,10,1025,      ,20534
30287,SRCW,10998,30287,CR-10998,0,50,1015,      ,1
30287,SRCW,10998,30287,CR-10998,0,50,1015,      ,1
34402,SRCW,10265,34402,CR-10265,0,10,1015,      ,20534
34402,SRCW,10265,34402,CR-10265,0,10,1015,      ,20534
34891,ACCE,10330,34891,CR-10330,0,50,1035,      ,1
34891,ACCE,10330,34891,CR-10330,0,50,1035,      ,1
36013,SMWN,10404,36013,CR-10404,0,30,1045,      ,0
36013,SMWN,10404,36013,CR-10404,0,30,1045,      ,0
37169,TMTG,10528,37169,CR-10528,0,50,1030,      ,100111
37169,TMTG,10528,37169,CR-10528,0,50,1030,      ,100111
39681,TMTG,10987,39681,CR-10987,0,50,1030,      ,1
39681,TMTG,10987,39681,CR-10987,0,50,1030,      ,1
60616,TFAB,10191,60616,CR-10191,0,30,1025,      ,35385
60616,TFAB,10191,60616,CR-10191,0,30,1025,      ,35385
61077,TMTG,10251,61077,CR-10251,0,50,1030,      ,1
61077,TMTG,10251,61077,CR-10251,0,50,1030,      ,1
61424,THUB,10295,61424,CR-10295,0,50,1005,      ,1
61424,THUB,10295,61424,CR-10295,0,50,1005,      ,1
63135,TMTG,10611,63135,CR-10611,0,50,1030,      ,1
63135,TMTG,10611,63135,CR-10611,0,50,1030,      ,1
1827,SMWN,10026,1827,CR-10026,0,10,1045,      ,20534
1827,SMWN,10026,1827,CR-10026,0,10,1045,      ,20534
11781,TFAB,10192,11781,CR-10192,0,10,1025,      ,100111
11781,TFAB,10192,11781,CR-10192,0,10,1025,      ,100111
26368,TFAB,10643,26368,CR-10643,0,30,1025,      ,100111
26368,TFAB,10643,26368,CR-10643,0,30,1025,      ,100111
30289,SRCW,10999,30289,CR-10999,0,50,1015,      ,1
30289,SRCW,10999,30289,CR-10999,0,50,1015,      ,1
37170,TMTG,10529,37170,CR-10529,0,50,1030,      ,1
37170,TMTG,10529,37170,CR-10529,0,50,1030,      ,1
38103,AXLE,10694,38103,CR-10694,0,50,1010,      ,1
38103,AXLE,10694,38103,CR-10694,0,50,1010,      ,1
39354,TFAB,10910,39354,CR-10910,0,30,1025,      ,1
39354,TFAB,10910,39354,CR-10910,0,30,1025,      ,1
39682,ATVW,10988,39682,CR-10988,0,50,1040,      ,0
39682,ATVW,10988,39682,CR-10988,0,50,1040,      ,0
40589,MKTG,10037,40589,CR-10037,0,50,5020,      ,100267
40589,MKTG,10037,40589,CR-10037,0,50,5020,      ,100267
61426,SRCW,10296,61426,CR-10296,0,10,1015,      ,100114
61426,SRCW,10296,61426,CR-10296,0,10,1015,      ,100114
63520,ATVW,10661,63520,CR-10661,0,50,1040,      ,0
63520,ATVW,10661,63520,CR-10661,0,50,1040,      ,0
64941,ATVW,10802,64941,CR-10802,0,50,1040,      ,0
64941,ATVW,10802,64941,CR-10802,0,50,1040,      ,0
62210,TMTG,10961,62210,CR-10961,0,50,1030,      ,0
62210,TMTG,10961,62210,CR-10961,0,50,1030,      ,0
64705,TMTG,11101,64705,CR-11101,0,50,1030,      ,0
64705,TMTG,11101,64705,CR-11101,0,50,1030,      ,0
1828,TFAB,10027,1828,CR-10027,0,10,1025,      ,20534
1828,TFAB,10027,1828,CR-10027,0,10,1025,      ,20534
30290,SRCW,11000,30290,CR-11000,0,50,1015,      ,1
30290,SRCW,11000,30290,CR-11000,0,50,1015,      ,1
33413,SRCW,10215,33413,CR-10215,0,30,1015,      ,1
33413,SRCW,10215,33413,CR-10215,0,30,1015,      ,1
34404,SRCW,10266,34404,CR-10266,0,10,1015,      ,31194
34404,SRCW,10266,34404,CR-10266,0,10,1015,      ,31194
34895,ACCE,10331,34895,CR-10331,0,30,1035,      ,1
34895,ACCE,10331,34895,CR-10331,0,30,1035,      ,1
36015,ATVW,10405,36015,CR-10405,0,50,1040,      ,1
36015,ATVW,10405,36015,CR-10405,0,50,1040,      ,1
37171,TMTG,10530,37171,CR-10530,0,50,1030,      ,100111
37171,TMTG,10530,37171,CR-10530,0,50,1030,      ,100111
38105,AXLE,10695,38105,CR-10695,0,50,1010,      ,1
38105,AXLE,10695,38105,CR-10695,0,50,1010,      ,1
40590,MKTG,10038,40590,CR-10038,0,50,5020,      ,100267
40590,MKTG,10038,40590,CR-10038,0,50,5020,      ,100267
61853,TMTG,10383,61853,CR-10383,0,50,1030,      ,24433
61853,TMTG,10383,61853,CR-10383,0,50,1030,      ,24433
63459,TFAB,10962,63459,CR-10962,0,30,1025,      ,0
63459,TFAB,10962,63459,CR-10962,0,30,1025,      ,0
1829,SRCW,10028,1829,CR-10028,0,10,1015,      ,20534
1829,SRCW,10028,1829,CR-10028,0,10,1015,      ,20534
13942,TMTG,10254,13942,CR-10254,0,50,1030,      ,1
13942,TMTG,10254,13942,CR-10254,0,50,1030,      ,1
26370,TMTG,10644,26370,CR-10644,0,50,1030,      ,100111
26370,TMTG,10644,26370,CR-10644,0,50,1030,      ,100111
34896,ACCE,10332,34896,CR-10332,0,30,1035,      ,1
34896,ACCE,10332,34896,CR-10332,0,30,1035,      ,1
36016,ATVW,10406,36016,CR-10406,0,50,1040,      ,1
36016,ATVW,10406,36016,CR-10406,0,50,1040,      ,1
37172,TMTG,10531,37172,CR-10531,0,50,1030,      ,1
37172,TMTG,10531,37172,CR-10531,0,50,1030,      ,1
40591,MKTG,10039,40591,CR-10039,0,50,5020,      ,100267
40591,MKTG,10039,40591,CR-10039,0,50,5020,      ,100267
61080,ACCE,10252,61080,CR-10252,0,50,1035,      ,1
61080,ACCE,10252,61080,CR-10252,0,50,1035,      ,1
61854,TMTG,10384,61854,CR-10384,0,50,1030,      ,24433
61854,TMTG,10384,61854,CR-10384,0,50,1030,      ,24433
64947,UTIW,10803,64947,CR-10803,0,50,1020,      ,0
64947,UTIW,10803,64947,CR-10803,0,50,1020,      ,0
63470,TMTG,10963,63470,CR-10963,0,50,1030,      ,0
63470,TMTG,10963,63470,CR-10963,0,50,1030,      ,0
21316,SMWN,10401,21316,CR-10401,0,10,1045,      ,20202
21316,SMWN,10401,21316,CR-10401,0,10,1045,      ,20202
26371,TMTG,10645,26371,CR-10645,0,50,1030,      ,1
26371,TMTG,10645,26371,CR-10645,0,50,1030,      ,1
28461,SRCW,10808,28461,CR-10808,0,50,1015,      ,1
28461,SRCW,10808,28461,CR-10808,0,50,1015,      ,1
37173,TMTG,10532,37173,CR-10532,0,50,1030,      ,1
37173,TMTG,10532,37173,CR-10532,0,50,1030,      ,1
38109,AXLE,10696,38109,CR-10696,0,50,1010,      ,1
38109,AXLE,10696,38109,CR-10696,0,50,1010,      ,1
39686,UTIW,10989,39686,CR-10989,0,50,1020,      ,0
39686,UTIW,10989,39686,CR-10989,0,50,1020,      ,0
61855,TMTG,10385,61855,CR-10385,0,50,1030,      ,1
61855,TMTG,10385,61855,CR-10385,0,50,1030,      ,1
1833,SRCW,10029,1833,CR-10029,0,10,1015,      ,21893
1833,SRCW,10029,1833,CR-10029,0,10,1015,      ,21893
21317,SMWN,10402,21317,CR-10402,0,10,1045,      ,20169
21317,SMWN,10402,21317,CR-10402,0,10,1045,      ,20169
24578,SRCW,10534,24578,CR-10534,0,50,1015,      ,20202
24578,SRCW,10534,24578,CR-10534,0,50,1015,      ,20202
28462,SRCW,10809,28462,CR-10809,0,10,1015,      ,20534
28462,SRCW,10809,28462,CR-10809,0,10,1015,      ,20534
31746,TFAB,10102,31746,CR-10102,0,10,1025,      ,22134
31746,TFAB,10102,31746,CR-10102,0,10,1025,      ,22134
37174,TMTG,10533,37174,CR-10533,0,50,1030,      ,1
37174,TMTG,10533,37174,CR-10533,0,50,1030,      ,1
61430,SMWN,10297,61430,CR-10297,0,30,1045,      ,0
61430,SMWN,10297,61430,CR-10297,0,30,1045,      ,0
61856,TMTG,10386,61856,CR-10386,0,50,1030,      ,24433
61856,TMTG,10386,61856,CR-10386,0,50,1030,      ,24433
62832,SRCW,10494,62832,CR-10494,0,30,1015,      ,1
62832,SRCW,10494,62832,CR-10494,0,30,1015,      ,1
63140,ACCE,10612,63140,CR-10612,0,30,1035,      ,1
63140,ACCE,10612,63140,CR-10612,0,30,1035,      ,1
64952,UTIW,10804,64952,CR-10804,0,50,1020,      ,0
64952,UTIW,10804,64952,CR-10804,0,50,1020,      ,0
1834,SRCW,10030,1834,CR-10030,0,10,1015,      ,20383
1834,SRCW,10030,1834,CR-10030,0,10,1015,      ,20383
21318,SMWN,10403,21318,CR-10403,0,30,1045,      ,1
21318,SMWN,10403,21318,CR-10403,0,30,1045,      ,1
25640,SRCW,10574,25640,CR-10574,0,10,1015,      ,20534
25640,SRCW,10574,25640,CR-10574,0,10,1015,      ,20534
28465,TFAB,10810,28465,CR-10810,0,10,1025,      ,100105
28465,TFAB,10810,28465,CR-10810,0,10,1025,      ,100105
33417,SRCW,10216,33417,CR-10216,0,30,1015,      ,1
33417,SRCW,10216,33417,CR-10216,0,30,1015,      ,1
34414,SRCW,10267,34414,CR-10267,0,10,1015,      ,20726
34414,SRCW,10267,34414,CR-10267,0,10,1015,      ,20726
37175,TMTG,10534,37175,CR-10534,0,50,1030,      ,1
37175,TMTG,10534,37175,CR-10534,0,50,1030,      ,1
38112,AXLE,10697,38112,CR-10697,0,30,1010,      ,1
38112,AXLE,10697,38112,CR-10697,0,30,1010,      ,1
61857,TMTG,10387,61857,CR-10387,0,50,1030,      ,24433
61857,TMTG,10387,61857,CR-10387,0,50,1030,      ,24433
915400,MKTG,10964,915400,CR-10964,0,50,5020,      ,38650
915400,MKTG,10964,915400,CR-10964,0,50,5020,      ,38650
21319,SMWN,10404,21319,CR-10404,0,10,1045,      ,30235
21319,SMWN,10404,21319,CR-10404,0,10,1045,      ,30235
26374,TFAB,10646,26374,CR-10646,0,10,1025,      ,1
26374,TFAB,10646,26374,CR-10646,0,10,1025,      ,1
28466,TFAB,10811,28466,CR-10811,0,10,1025,      ,100105
28466,TFAB,10811,28466,CR-10811,0,10,1025,      ,100105
34900,ACCE,10333,34900,CR-10333,0,50,1035,      ,1
34900,ACCE,10333,34900,CR-10333,0,50,1035,      ,1
37176,TMTG,10535,37176,CR-10535,0,50,1030,      ,1
37176,TMTG,10535,37176,CR-10535,0,50,1030,      ,1
39360,TMTG,10911,39360,CR-10911,0,50,1030,      ,1
39360,TMTG,10911,39360,CR-10911,0,50,1030,      ,1
39705,AFAB,10990,39705,CR-10990,0,50,1050,      ,1
39705,AFAB,10990,39705,CR-10990,0,50,1050,      ,1
40599,MKTG,10043,40599,CR-10043,0,50,5020,      ,1
40599,MKTG,10043,40599,CR-10043,0,50,5020,      ,1
61858,TMTG,10388,61858,CR-10388,0,50,1030,      ,1
61858,TMTG,10388,61858,CR-10388,0,50,1030,      ,1
63142,TFAB,10613,63142,CR-10613,0,30,1025,      ,1
63142,TFAB,10613,63142,CR-10613,0,30,1025,      ,1
915406,MKTG,10965,915406,CR-10965,0,50,5020,      ,38650
915406,MKTG,10965,915406,CR-10965,0,50,5020,      ,38650
21320,SMWN,10405,21320,CR-10405,0,30,1045,      ,0
21320,SMWN,10405,21320,CR-10405,0,30,1045,      ,0
26375,TFAB,10647,26375,CR-10647,0,30,1025,      ,1
26375,TFAB,10647,26375,CR-10647,0,30,1025,      ,1
34901,AFAB,10334,34901,CR-10334,0,50,1050,      ,1
34901,AFAB,10334,34901,CR-10334,0,50,1050,      ,1
37188,SRCW,10536,37188,CR-10536,0,30,1015,      ,100150
37188,SRCW,10536,37188,CR-10536,0,30,1015,      ,100150
38114,AXLE,10698,38114,CR-10698,0,30,1010,      ,1
38114,AXLE,10698,38114,CR-10698,0,30,1010,      ,1
40601,MKTG,10044,40601,CR-10044,0,10,5020,      ,100178
40601,MKTG,10044,40601,CR-10044,0,10,5020,      ,100178
61085,ACCE,10253,61085,CR-10253,0,50,1035,      ,1
61085,ACCE,10253,61085,CR-10253,0,50,1035,      ,1
61859,TMTG,10389,61859,CR-10389,0,50,1030,      ,24433
61859,TMTG,10389,61859,CR-10389,0,50,1030,      ,24433
915405,MKTG,10966,915405,CR-10966,0,50,5020,      ,38672
915405,MKTG,10966,915405,CR-10966,0,50,5020,      ,38672
21321,UTIW,10406,21321,CR-10406,0,50,1020,      ,0
21321,UTIW,10406,21321,CR-10406,0,50,1020,      ,0
37664,AXLE,10597,37664,CR-10597,0,30,1010,      ,1
37664,AXLE,10597,37664,CR-10597,0,30,1010,      ,1
61860,TMTG,10390,61860,CR-10390,0,50,1030,      ,24433
61860,TMTG,10390,61860,CR-10390,0,50,1030,      ,24433
63920,TMTG,10726,63920,CR-10726,0,50,1030,      ,0
63920,TMTG,10726,63920,CR-10726,0,50,1030,      ,0
40529,MKTG,10967,40529,CR-10967,0,50,5020,      ,36165
40529,MKTG,10967,40529,CR-10967,0,50,5020,      ,36165
16000,SRCW,10321,16000,CR-10321,0,30,1015,      ,1
16000,SRCW,10321,16000,CR-10321,0,30,1015,      ,1
21329,SMWN,10407,21329,CR-10407,0,30,1045,      ,0
21329,SMWN,10407,21329,CR-10407,0,30,1045,      ,0
29201,AFAB,10878,29201,CR-10878,0,50,1050,      ,1
29201,AFAB,10878,29201,CR-10878,0,50,1050,      ,1
34968,SRCW,10335,34968,CR-10335,0,50,1015,      ,1
34968,SRCW,10335,34968,CR-10335,0,50,1015,      ,1
37190,SRCW,10537,37190,CR-10537,0,10,1015,      ,100076
37190,SRCW,10537,37190,CR-10537,0,10,1015,      ,100076
37665,AXLE,10598,37665,CR-10598,0,30,1010,      ,1
37665,AXLE,10598,37665,CR-10598,0,30,1010,      ,1
38121,AFAB,10699,38121,CR-10699,0,50,1050,      ,1
38121,AFAB,10699,38121,CR-10699,0,50,1050,      ,1
38947,TFAB,10837,38947,CR-10837,0,30,1025,      ,1
38947,TFAB,10837,38947,CR-10837,0,30,1025,      ,1
61861,TMTG,10391,61861,CR-10391,0,50,1030,      ,1
61861,TMTG,10391,61861,CR-10391,0,50,1030,      ,1
63670,TMTG,10968,63670,CR-10968,0,50,1030,      ,0
63670,TMTG,10968,63670,CR-10968,0,50,1030,      ,0
40644,MKTG,11112,40644,CR-11112,0,50,5020,      ,100216
40644,MKTG,11112,40644,CR-11112,0,50,5020,      ,100216
31367,TIER,10063,31367,PC-10063,0,30,1060,      ,20078
31367,TIER,10063,31367,PC-10063,0,30,1060,      ,20078
21330,SMWN,10408,21330,CR-10408,0,30,1045,      ,1
21330,SMWN,10408,21330,CR-10408,0,30,1045,      ,1
25680,SMWN,10575,25680,CR-10575,0,10,1045,      ,20534
25680,SMWN,10575,25680,CR-10575,0,10,1045,      ,20534
26378,TFAB,10648,26378,CR-10648,0,30,1025,      ,1
26378,TFAB,10648,26378,CR-10648,0,30,1025,      ,1
28470,SRCW,10812,28470,CR-10812,0,30,1015,      ,1
28470,SRCW,10812,28470,CR-10812,0,30,1015,      ,1
33425,SRCW,10217,33425,CR-10217,0,30,1015,      ,1
33425,SRCW,10217,33425,CR-10217,0,30,1015,      ,1
34969,SRCW,10336,34969,CR-10336,0,50,1015,      ,1
34969,SRCW,10336,34969,CR-10336,0,50,1015,      ,1
63146,TFAB,10614,63146,CR-10614,0,30,1025,      ,1
63146,TFAB,10614,63146,CR-10614,0,30,1025,      ,1
63924,TFAB,10727,63924,CR-10727,0,30,1025,      ,1
63924,TFAB,10727,63924,CR-10727,0,30,1025,      ,1
1924,SRCW,10031,1924,CR-10031,0,10,1015,      ,100078
1924,SRCW,10031,1924,CR-10031,0,10,1015,      ,100078
21331,SMWN,10409,21331,CR-10409,0,10,1045,      ,20534
21331,SMWN,10409,21331,CR-10409,0,10,1045,      ,20534
22421,SRCW,10485,22421,CR-10485,0,30,1015,      ,1
22421,SRCW,10485,22421,CR-10485,0,30,1015,      ,1
29203,AFAB,10879,29203,CR-10879,0,50,1050,      ,1
29203,AFAB,10879,29203,CR-10879,0,50,1050,      ,1
34970,SRCW,10337,34970,CR-10337,0,50,1015,      ,1
34970,SRCW,10337,34970,CR-10337,0,50,1015,      ,1
915421,MKTG,10045,915421,CR-10045,0,50,5020,      ,101622
915421,MKTG,10045,915421,CR-10045,0,50,5020,      ,101622
31400,NISS,10064,31400,PC-10064,0,50,1080,      ,1
31400,NISS,10064,31400,PC-10064,0,50,1080,      ,1
29750,TFAB,10923,29750,CR-10923,0,10,1025,      ,100111
29750,TFAB,10923,29750,CR-10923,0,10,1025,      ,100111
30307,SRCW,11001,30307,CR-11001,0,30,1015,      ,1
30307,SRCW,11001,30307,CR-11001,0,30,1015,      ,1
33430,SRCW,10218,33430,CR-10218,0,10,1015,      ,1
33430,SRCW,10218,33430,CR-10218,0,10,1015,      ,1
34440,SRCW,10268,34440,CR-10268,0,50,1015,      ,1
34440,SRCW,10268,34440,CR-10268,0,50,1015,      ,1
34971,SRCW,10338,34971,CR-10338,0,50,1015,      ,1
34971,SRCW,10338,34971,CR-10338,0,50,1015,      ,1
61090,TMTG,10254,61090,CR-10254,0,50,1030,      ,1
61090,TMTG,10254,61090,CR-10254,0,50,1030,      ,1
62840,AFAB,10546,62840,CR-10546,0,50,1050,      ,1
62840,AFAB,10546,62840,CR-10546,0,50,1050,      ,1
63148,AFAB,10615,63148,CR-10615,0,50,1050,      ,1
63148,AFAB,10615,63148,CR-10615,0,50,1050,      ,1
63926,SRCW,10728,63926,CR-10728,0,30,1015,      ,1
63926,SRCW,10728,63926,CR-10728,0,30,1015,      ,1
64971,AFAB,10805,64971,CR-10805,0,50,1050,      ,0
64971,AFAB,10805,64971,CR-10805,0,50,1050,      ,0
1936,SMWN,10032,1936,CR-10032,0,10,1045,      ,20534
1936,SMWN,10032,1936,CR-10032,0,10,1045,      ,20534
21343,SMWN,10410,21343,CR-10410,0,10,1045,      ,1
21343,SMWN,10410,21343,CR-10410,0,10,1045,      ,1
29753,TMTG,10924,29753,CR-10924,0,50,1030,      ,100111
29753,TMTG,10924,29753,CR-10924,0,50,1030,      ,100111
33445,SRCW,10219,33445,CR-10219,0,50,1015,      ,1
33445,SRCW,10219,33445,CR-10219,0,50,1015,      ,1
38951,SRCW,10838,38951,CR-10838,0,10,1015,      ,100114
38951,SRCW,10838,38951,CR-10838,0,10,1015,      ,100114
39368,ACCE,10912,39368,CR-10912,0,50,1035,      ,1
39368,ACCE,10912,39368,CR-10912,0,50,1035,      ,1
60630,TFAB,10192,60630,CR-10192,0,30,1025,      ,24433
60630,TFAB,10192,60630,CR-10192,0,30,1025,      ,24433
21351,TFAB,10411,21351,CR-10411,0,30,1025,      ,20169
21351,TFAB,10411,21351,CR-10411,0,30,1025,      ,20169
29754,TMTG,10925,29754,CR-10925,0,50,1030,      ,100111
29754,TMTG,10925,29754,CR-10925,0,50,1030,      ,100111
30310,SRCW,11008,30310,CR-11008,0,30,1015,      ,1
30310,SRCW,11008,30310,CR-11008,0,30,1015,      ,1
33446,SRCW,10220,33446,CR-10220,0,50,1015,      ,1
33446,SRCW,10220,33446,CR-10220,0,50,1015,      ,1
34973,SRCW,10339,34973,CR-10339,0,50,1015,      ,1
34973,SRCW,10339,34973,CR-10339,0,50,1015,      ,1
36029,AFAB,10407,36029,CR-10407,0,50,1050,      ,1
36029,AFAB,10407,36029,CR-10407,0,50,1050,      ,1
37195,TMTG,10538,37195,CR-10538,0,50,1030,      ,1
37195,TMTG,10538,37195,CR-10538,0,50,1030,      ,1
37673,ATVW,10599,37673,CR-10599,0,50,1040,      ,0
37673,ATVW,10599,37673,CR-10599,0,50,1040,      ,0
39713,SMWN,10991,39713,CR-10991,0,30,1045,      ,100105
39713,SMWN,10991,39713,CR-10991,0,30,1045,      ,100105
60631,TFAB,10193,60631,CR-10193,0,30,1025,      ,24433
60631,TFAB,10193,60631,CR-10193,0,30,1025,      ,24433
61460,TFAB,10298,61460,CR-10298,0,30,1025,      ,1
61460,TFAB,10298,61460,CR-10298,0,30,1025,      ,1
64973,AFAB,10806,64973,CR-10806,0,50,1050,      ,0
64973,AFAB,10806,64973,CR-10806,0,50,1050,      ,0
64798,UTIW,11241,64798,CR-11241,0,50,1020,      ,0
64798,UTIW,11241,64798,CR-11241,0,50,1020,      ,0
1971,TFAB,10033,1971,CR-10033,0,10,1025,      ,20534
1971,TFAB,10033,1971,CR-10033,0,10,1025,      ,20534
21352,TFAB,10412,21352,CR-10412,0,30,1025,      ,20169
21352,TFAB,10412,21352,CR-10412,0,30,1025,      ,20169
30311,SRCW,11021,30311,CR-11021,0,30,1015,      ,1
30311,SRCW,11021,30311,CR-11021,0,30,1015,      ,1
32523,TMTG,10164,32523,CR-10164,0,50,1030,      ,1
32523,TMTG,10164,32523,CR-10164,0,50,1030,      ,1
34974,SRCW,10340,34974,CR-10340,0,50,1015,      ,1
34974,SRCW,10340,34974,CR-10340,0,50,1015,      ,1
36030,ATVW,10408,36030,CR-10408,0,50,1040,      ,1
36030,ATVW,10408,36030,CR-10408,0,50,1040,      ,1
37196,TMTG,10539,37196,CR-10539,0,50,1030,      ,20196
37196,TMTG,10539,37196,CR-10539,0,50,1030,      ,20196
37674,SMWN,10600,37674,CR-10600,0,10,1045,      ,100089
37674,SMWN,10600,37674,CR-10600,0,10,1045,      ,100089
39370,TMTG,10913,39370,CR-10913,0,50,1030,      ,1
39370,TMTG,10913,39370,CR-10913,0,50,1030,      ,1
64800,UTIW,11247,64800,CR-11247,0,50,1020,      ,0
64800,UTIW,11247,64800,CR-11247,0,50,1020,      ,0
24598,TFAB,10535,24598,CR-10535,0,30,1025,      ,24433
24598,TFAB,10535,24598,CR-10535,0,30,1025,      ,24433
29756,TFAB,10926,29756,CR-10926,0,10,1025,      ,24433
29756,TFAB,10926,29756,CR-10926,0,10,1025,      ,24433
31769,TMTG,10103,31769,CR-10103,0,50,1030,      ,1
31769,TMTG,10103,31769,CR-10103,0,50,1030,      ,1
33448,SRCW,10221,33448,CR-10221,0,30,1015,      ,0
33448,SRCW,10221,33448,CR-10221,0,30,1015,      ,0
34975,SRCW,10341,34975,CR-10341,0,50,1015,      ,1
34975,SRCW,10341,34975,CR-10341,0,50,1015,      ,1
36031,ATVW,10409,36031,CR-10409,0,50,1040,      ,1
36031,ATVW,10409,36031,CR-10409,0,50,1040,      ,1
37676,SMWN,10601,37676,CR-10601,0,30,1045,      ,1
37676,SMWN,10601,37676,CR-10601,0,30,1045,      ,1
