DummyField,BudgetInput2,BudgetYear,BudgetPeriod,Type,Budget Amount,Actual Amount,BudKey,BudgetInput
1,2386,2022,5,Budget,148.23,0,10009647,148.23
1,2387,2022,5,Budget,150.14,0,10019664,150.14
1,2388,2022,5,Budget,155.58,0,10015275,155.58
1,2389,2022,5,Budget,156.18,0,10009643,156.18
1,2390,2022,5,Budget,187.49,0,10021185,187.49
1,2391,2022,5,Budget,205.17,0,10017585,205.17
1,2392,2022,5,Budget,234.14,0,10023513,234.14
1,2393,2022,5,Budget,237.15,0,10025021,237.15
1,2396,2022,5,Budget,272.66,0,10025061,272.66
1,2399,2022,5,Budget,295.23,0,10025571,295.23
1,2400,2022,5,Budget,295.33,0,10024541,295.33
1,2401,2022,5,Budget,307.55,0,10021203,307.55
1,2402,2022,5,Budget,334.34,0,10007564,334.34
1,2403,2022,5,Budget,384.58,0,10022434,384.58
1,2404,2022,5,Budget,389.5,0,10021459,389.5
1,2405,2022,5,Budget,412.36,0,10025758,412.36
1,2406,2022,5,Budget,430.36,0,10026078,430.36
1,2408,2022,5,Budget,516.41,0,10002489,516.41
1,2409,2022,5,Budget,520.79,0,10013232,520.79
1,2410,2022,5,Budget,552.1,0,10019150,552.1
1,2411,2022,5,Budget,575.12,0,10000473,575.12
1,2412,2022,5,Budget,587.2,0,10008596,587.2
1,2413,2022,5,Budget,619.68,0,10023471,619.68
1,2414,2022,5,Budget,622.52,0,10018628,622.52
1,2415,2022,5,Budget,622.87,0,10025248,622.87
1,2419,2022,5,Budget,688.5,0,10024262,688.5
1,2420,2022,5,Budget,700.49,0,10025269,700.49
1,2421,2022,5,Budget,726.62,0,10022764,726.62
1,2422,2022,5,Budget,737.98,0,10018867,737.98
1,2425,2022,5,Budget,813.75,0,10006093,813.75
1,2426,2022,5,Budget,833.95,0,10016542,833.95
1,2428,2022,5,Budget,901.77,0,10019880,901.77
1,2429,2022,5,Budget,983.42,0,10024255,983.42
1,2430,2022,5,Budget,1057.54,0,10006805,1057.54
1,2431,2022,5,Budget,1063.17,0,10010698,1063.17
1,2432,2022,5,Budget,1092.36,0,10023793,1092.36
1,2433,2022,5,Budget,1116.79,0,10003795,1116.79
1,2434,2022,5,Budget,1137.05,0,10025778,1137.05
1,2435,2022,5,Budget,1182.72,0,10025033,1182.72
1,2436,2022,5,Budget,1189.95,0,10026336,1189.95
1,2438,2022,5,Budget,1209.26,0,10010935,1209.26
1,2440,2022,5,Budget,1252.61,0,10027381,1252.61
1,2441,2022,5,Budget,1267.71,0,10007355,1267.71
1,2442,2022,5,Budget,1271.77,0,10011521,1271.77
1,2443,2022,5,Budget,1273.58,0,10021412,1273.58
1,2444,2022,5,Budget,1318.77,0,10026522,1318.77
1,2445,2022,5,Budget,1333.64,0,10014803,1333.64
1,2446,2022,5,Budget,1396.05,0,10004256,1396.05
1,2447,2022,5,Budget,1464.77,0,10004302,1464.77
1,2448,2022,5,Budget,1505.89,0,10014264,1505.89
1,2449,2022,5,Budget,1562.96,0,10025252,1562.96
1,2450,2022,5,Budget,1570.66,0,10025583,1570.66
1,2451,2022,5,Budget,1586.41,0,10025051,1586.41
1,2452,2022,5,Budget,1600.65,0,10014495,1600.65
1,2453,2022,5,Budget,1687.7,0,10019109,1687.7
1,2454,2022,5,Budget,1730.91,0,10015793,1730.91
1,2456,2022,5,Budget,1830.15,0,10024725,1830.15
1,2457,2022,5,Budget,1879.29,0,10008593,1879.29
1,2458,2022,5,Budget,1998.62,0,10000455,1998.62
1,2460,2022,5,Budget,2027.88,0,10012234,2027.88
1,2461,2022,5,Budget,2052.94,0,10013252,2052.94
1,2462,2022,5,Budget,2096.7,0,10016045,2096.7
1,2464,2022,5,Budget,2139.14,0,10000481,2139.14
1,2465,2022,5,Budget,2195.87,0,10019388,2195.87
1,2466,2022,5,Budget,2232.4,0,10009631,2232.4
1,2467,2022,5,Budget,2238.65,0,10016548,2238.65
1,2468,2022,5,Budget,2272.45,0,10023783,2272.45
1,2470,2022,5,Budget,2341.44,0,10025305,2341.44
1,2471,2022,5,Budget,2358.6,0,10014739,2358.6
1,2472,2022,5,Budget,2360.36,0,10025049,2360.36
1,2473,2022,5,Budget,2375.38,0,10020663,2375.38
1,2474,2022,5,Budget,2454.62,0,10025495,2454.62
1,2475,2022,5,Budget,2490.41,0,10014804,2490.41
1,2477,2022,5,Budget,2614.7,0,10022431,2614.7
1,2478,2022,5,Budget,2774.39,0,10022678,2774.39
1,2479,2022,5,Budget,2836.69,0,10020446,2836.69
1,2480,2022,5,Budget,2850.72,0,10016047,2850.72
1,2484,2022,5,Budget,3012.14,0,10021175,3012.14
1,2485,2022,5,Budget,3348.78,0,10017553,3348.78
1,2486,2022,5,Budget,3385.03,0,10025264,3385.03
1,2487,2022,5,Budget,3444.13,0,10011981,3444.13
1,2488,2022,5,Budget,3475.8,0,10024999,3475.8
1,2490,2022,5,Budget,3804.74,0,10019682,3804.74
1,2492,2022,5,Budget,3894.45,0,10023778,3894.45
1,2495,2022,5,Budget,4220.34,0,10023275,4220.34
1,2496,2022,5,Budget,4238.46,0,10021139,4238.46
1,2498,2022,5,Budget,4305.32,0,10011398,4305.32
1,2499,2022,5,Budget,4311.26,0,10007123,4311.26
1,2500,2022,5,Budget,4318.34,0,10026062,4318.34
1,2501,2022,5,Budget,4333.95,0,10010897,4333.95
1,2503,2022,5,Budget,4713.14,0,10000472,4713.14
1,2504,2022,5,Budget,4836.29,0,10016549,4836.29
1,2506,2022,5,Budget,4859.9,0,10025560,4859.9
1,2507,2022,5,Budget,4871.65,0,10025247,4871.65
1,2508,2022,5,Budget,5195.98,0,10026606,5195.98
1,2509,2022,5,Budget,5309.88,0,10009679,5309.88
1,2510,2022,5,Budget,5591.47,0,10021936,5591.47
1,2513,2022,5,Budget,5923.78,0,10021911,5923.78
1,2515,2022,5,Budget,6309.87,0,10025243,6309.87
1,2516,2022,5,Budget,6360.52,0,10023241,6360.52
1,2517,2022,5,Budget,6482.47,0,10014469,6482.47
1,2518,2022,5,Budget,6547.79,0,10014546,6547.79
1,2519,2022,5,Budget,6614.95,0,10026581,6614.95
1,2520,2022,5,Budget,6640.49,0,10017072,6640.49
1,2521,2022,5,Budget,6773.31,0,10019665,6773.31
1,2522,2022,5,Budget,6860.7,0,10025791,6860.7
1,2523,2022,5,Budget,6941.98,0,10023516,6941.98
1,2526,2022,5,Budget,7631.74,0,10016564,7631.74
1,2527,2022,5,Budget,7861.38,0,10022456,7861.38
1,2528,2022,5,Budget,7871.68,0,10022730,7871.68
1,2529,2022,5,Budget,8131.09,0,10011997,8131.09
1,2530,2022,5,Budget,8271.04,0,10027560,8271.04
1,2531,2022,5,Budget,8344.51,0,10009657,8344.51
1,2532,2022,5,Budget,8890.62,0,10002765,8890.62
1,2533,2022,5,Budget,9027.16,0,10023003,9027.16
1,2536,2022,5,Budget,9235.64,0,10024550,9235.64
1,2537,2022,5,Budget,9359.85,0,10000460,9359.85
1,2538,2022,5,Budget,9384.01,0,10016334,9384.01
1,2539,2022,5,Budget,9405.97,0,10021470,9405.97
1,2540,2022,5,Budget,9414.94,0,10000478,9414.94
1,2541,2022,5,Budget,9536.07,0,10016858,9536.07
1,2542,2022,5,Budget,9659.69,0,10010886,9659.69
1,2544,2022,5,Budget,10040.57,0,10019897,10040.57
1,2545,2022,5,Budget,10071.6,0,10012226,10071.6
1,2546,2022,5,Budget,10362.93,0,10023447,10362.93
1,2547,2022,5,Budget,10621.36,0,10016807,10621.36
1,2548,2022,5,Budget,10942.4,0,10024260,10942.4
1,2549,2022,5,Budget,11070.07,0,10010914,11070.07
1,2552,2022,5,Budget,11436.56,0,10015030,11436.56
1,2556,2022,5,Budget,11833.51,0,10018644,11833.51
1,2557,2022,5,Budget,12233,0,10021996,12233
1,2562,2022,5,Budget,14835.77,0,10023221,14835.77
1,2563,2022,5,Budget,15020.8,0,10006862,15020.8
1,2564,2022,5,Budget,15238.45,0,10009907,15238.45
1,2565,2022,5,Budget,15773.09,0,10022732,15773.09
1,2566,2022,5,Budget,15964.05,0,10015824,15964.05
1,2567,2022,5,Budget,16175.86,0,10024006,16175.86
1,2568,2022,5,Budget,17162.59,0,10024270,17162.59
1,2569,2022,5,Budget,17759.33,0,10013188,17759.33
1,2571,2022,5,Budget,18505,0,10022450,18505
1,2572,2022,5,Budget,20203.1,0,10012422,20203.1
1,2573,2022,5,Budget,20869.35,0,10017036,20869.35
1,2575,2022,5,Budget,22149.47,0,10024248,22149.47
1,2576,2022,5,Budget,22914.67,0,10019942,22914.67
1,2577,2022,5,Budget,22930.94,0,10025251,22930.94
1,2578,2022,5,Budget,22948.38,0,10022490,22948.38
1,2580,2022,5,Budget,23310.83,0,10011734,23310.83
1,2581,2022,5,Budget,23424.48,0,10007121,23424.48
1,2582,2022,5,Budget,23986.09,0,10021977,23986.09
1,2583,2022,5,Budget,24883.07,0,10015495,24883.07
1,2584,2022,5,Budget,25199.25,0,10002506,25199.25
1,2585,2022,5,Budget,28003.88,0,10025552,28003.88
1,2586,2022,5,Budget,28194.61,0,10010912,28194.61
1,2587,2022,5,Budget,29009.71,0,10013238,29009.71
1,2588,2022,5,Budget,29596.18,0,10020962,29596.18
1,2589,2022,5,Budget,29638.1,0,10021986,29638.1
1,2590,2022,5,Budget,32301.44,0,10023524,32301.44
1,2591,2022,5,Budget,33342.35,0,10014810,33342.35
1,2594,2022,5,Budget,34884.1,0,10022168,34884.1
1,2595,2022,5,Budget,35024.39,0,10018665,35024.39
1,2596,2022,5,Budget,35602.02,0,10005006,35602.02
1,2598,2022,5,Budget,38011.36,0,10023538,38011.36
1,2601,2022,5,Budget,41980.12,0,10020914,41980.12
1,2604,2022,5,Budget,48066.08,0,10025249,48066.08
1,2605,2022,5,Budget,48807.67,0,10008134,48807.67
1,2607,2022,5,Budget,59045.61,0,10020927,59045.61
1,2609,2022,5,Budget,64509.04,0,10024022,64509.04
1,2611,2022,5,Budget,68257.11,0,10009985,68257.11
1,2612,2022,5,Budget,70123.22,0,10026839,70123.22
1,2613,2022,5,Budget,70369.74,0,10017828,70369.74
1,2614,2022,5,Budget,78042.01,0,10025039,78042.01
1,2615,2022,5,Budget,85452.13,0,10017638,85452.13
1,2616,2022,5,Budget,86401.78,0,10026348,86401.78
1,2617,2022,5,Budget,86786.33,0,10020192,86786.33
1,2619,2022,5,Budget,155737.79,0,10009356,155737.79
1,2621,2022,5,Budget,201395.58,0,10018871,201395.58
1,2623,2022,5,Budget,203649.76,0,10025025,203649.76
1,2624,2022,5,Budget,208877.61,0,10025919,208877.61
1,2625,2022,5,Budget,218817,0,10020184,218817
1,2626,2022,5,Budget,245522.95,0,10016588,245522.95
1,2627,2022,5,Budget,256164.11,0,10023715,256164.11
1,2629,2022,5,Budget,294740.98,0,10021223,294740.98
1,2631,2022,5,Budget,528424.99,0,10012715,528424.99
1,2633,2022,5,Budget,945382.92,0,10021485,945382.92
1,2634,2022,5,Actual,0,0,10009985,0
1,2635,2022,5,Actual,0,0,10025560,0
1,2636,2022,5,Actual,0,0,10007121,0
1,2638,2022,5,Actual,0,0,10023715,0
1,2639,2022,5,Actual,0,0,10025025,0
1,2640,2022,5,Actual,0,0,10026839,0
1,2644,2022,5,Actual,0,0,10022678,0
1,2645,2022,5,Actual,0,0,10023509,0
1,2647,2022,5,Actual,0,0,10009631,0
1,2648,2022,5,Actual,0,0,10022431,0
1,2649,2022,5,Actual,0,0,10010914,0
1,2650,2022,5,Actual,0,0,10022732,0
1,2651,2022,5,Actual,0,0,10020931,0
1,2652,2022,5,Actual,0,0,10023510,0
1,2653,2022,5,Actual,0,0,10009672,0
1,2655,2022,5,Actual,0,0,10024262,0
1,2656,2022,5,Actual,0,0,10024999,0
1,2658,2022,5,Actual,0,0,10022249,0
1,2659,2022,5,Actual,0,0,10026861,0
1,2663,2022,5,Actual,0,0,10027348,0
1,2664,2022,5,Actual,0,0,10023244,0
1,2671,2022,5,Actual,0,2584.35,10021179,0
1,2674,2022,5,Actual,0,663.32,10012226,0
1,2675,2022,5,Actual,0,791.61,10015793,0
1,2678,2022,5,Actual,0,12770.35,10024246,0
1,2679,2022,5,Actual,0,47.23,10007355,0
1,2680,2022,5,Actual,0,15030.79,10017585,0
1,2687,2022,5,Actual,0,78074.55,10017638,0
1,2688,2022,5,Actual,0,13712.36,10025284,0
1,2689,2022,5,Actual,0,70065.41,10026291,0
1,2690,2022,5,Actual,0,32592.95,10027572,0
1,2696,2022,5,Actual,0,344764.7,10023471,0
1,2697,2022,5,Actual,0,1057.57,10018890,0
1,2700,2022,5,Actual,0,12609.26,10009643,0
1,2701,2022,5,Actual,0,166959.34,10025238,0
1,2704,2022,5,Actual,0,104682.02,10027381,0
1,2706,2022,5,Actual,0,14053.42,10025037,0
1,2708,2022,5,Actual,0,54703.4,10023489,0
1,2709,2022,5,Actual,0,3052.05,10010970,0
1,2711,2022,5,Actual,0,631.92,10010974,0
1,2712,2022,5,Actual,0,13508.41,10018665,0
1,2715,2022,5,Actual,0,294.81,10013252,0
1,2717,2022,5,Actual,0,51531.56,10021203,0
1,2724,2022,5,Actual,0,1269.5,10018867,0
1,2726,2022,5,Actual,0,2766.93,10026522,0
1,2727,2022,5,Actual,0,4345.83,10019388,0
1,2728,2022,5,Actual,0,3134.82,10025252,0
1,2730,2022,5,Actual,0,13048.62,10025778,0
1,2732,2022,5,Actual,0,128704.73,10024270,0
1,2733,2022,5,Actual,0,28711.69,10026299,0
1,2735,2022,5,Actual,0,38545.91,10019942,0
1,2738,2022,5,Actual,0,28369.56,10019150,0
1,2740,2022,5,Actual,0,44156.1,10021222,0
1,2741,2022,5,Actual,0,12373.84,10002240,0
1,2744,2022,5,Actual,0,84392.71,10025291,0
1,2745,2022,5,Actual,0,27934.74,10024010,0
1,2748,2022,5,Actual,0,32930.14,10027356,0
1,2751,2022,5,Actual,0,14143.34,10018885,0
1,2752,2022,5,Actual,0,1236.58,10024499,0
1,2753,2022,5,Actual,0,67316.64,10005006,0
1,2754,2022,5,Actual,0,54745.48,10000472,0
1,2756,2022,5,Actual,0,1258.27,10008134,0
1,2757,2022,5,Actual,0,779.99,10022490,0
1,2758,2022,5,Actual,0,6992.2,10021668,0
1,2759,2022,5,Actual,0,20236.3,10020639,0
1,2760,2022,5,Actual,0,9273.51,10014779,0
1,2763,2022,5,Actual,0,13782.01,10000466,0
1,2764,2022,5,Actual,0,6213.2,10025248,0
1,2765,2022,5,Actual,0,1507.02,10025251,0
1,2767,2022,5,Actual,0,449.32,10016549,0
1,2768,2022,5,Actual,0,3378.06,10021470,0
1,2771,2022,5,Actual,0,9630.71,10006093,0
1,2772,2022,5,Actual,0,456.2,10025021,0
1,2773,2022,5,Actual,0,7501.85,10024725,0
1,2775,2022,5,Actual,0,115329.26,10020663,0
1,2776,2022,5,Actual,0,28985.24,10021459,0
1,2778,2022,5,Actual,0,9361.53,10020915,0
1,2779,2022,5,Actual,0,6512.48,10002765,0
1,2780,2022,5,Actual,0,11854.02,10025758,0
1,2781,2022,5,Actual,0,1987.53,10013188,0
1,2782,2022,5,Actual,0,25844.2,10015275,0
1,2783,2022,5,Actual,0,156142.01,10023275,0
1,2784,2022,5,Actual,0,4828.51,10009662,0
1,2785,2022,5,Actual,0,933261.12,10025039,0
1,2787,2022,5,Actual,0,11964.59,10018871,0
1,2788,2022,5,Actual,0,637.69,10009907,0
1,2790,2022,5,Actual,0,3071.33,10025287,0
1,2791,2022,5,Actual,0,5251.79,10025269,0
1,2794,2022,5,Actual,0,158.1,10012422,0
1,2799,2022,5,Actual,0,1467.97,10017553,0
1,2801,2022,5,Actual,0,883.98,10015030,0
1,2804,2022,5,Actual,0,86578.63,10024022,0
1,2805,2022,5,Actual,0,111951.9,10008602,0
1,2806,2022,5,Actual,0,8237.84,10017576,0
1,2807,2022,5,Actual,0,912.18,10009654,0
1,2808,2022,5,Actual,0,32.47,10025769,0
1,2809,2022,5,Actual,0,136.03,10023516,0
1,2810,2022,5,Actual,0,3118.21,10025249,0
1,2812,2022,5,Actual,0,10165.22,10016784,0
1,2814,2022,5,Actual,0,10819.6,10019617,0
1,2816,2022,5,Actual,0,14194.93,10021911,0
1,2817,2022,5,Actual,0,11686.29,10025515,0
1,2818,2022,5,Actual,0,95231.91,10008381,0
1,2820,2022,5,Actual,0,6849.9,10000458,0
1,2821,2022,5,Actual,0,1517.85,10021175,0
1,2822,2022,5,Actual,0,801.46,10007566,0
1,2825,2022,5,Actual,0,2865.6,10015824,0
1,2829,2022,5,Actual,0,876.47,10017314,0
1,2831,2022,5,Actual,0,10441.73,10020927,0
1,2832,2022,5,Actual,0,26477.75,10021936,0
1,2833,2022,5,Actual,0,2356.26,10019909,0
1,2835,2022,5,Actual,0,6206.57,10002709,0
1,2837,2022,5,Actual,0,12.86,10025305,0
1,2839,2022,5,Actual,0,454.42,10026078,0
1,2841,2022,5,Actual,0,15949.65,10025302,0
1,2842,2022,5,Actual,0,17213.16,10008593,0
1,2844,2022,5,Actual,0,6673.51,10025296,0
1,2845,2022,5,Actual,0,6217.72,10020192,0
1,2846,2022,5,Actual,0,39284.04,10019664,0
1,2847,2022,5,Actual,0,217.55,10025038,0
1,2849,2022,5,Actual,0,5917.78,10007123,0
1,2850,2022,5,Actual,0,14284.97,10023241,0
1,2851,2022,5,Actual,0,8496.86,10013765,0
1,2852,2022,5,Actual,0,486.39,10021184,0
1,2853,2022,5,Actual,0,12615.6,10020445,0
1,2856,2022,5,Actual,0,31127.09,10009679,0
1,2857,2022,5,Actual,0,9687.64,10026581,0
1,2859,2022,5,Actual,0,466.78,10020388,0
1,2860,2022,5,Actual,0,1412.92,10026055,0
1,2861,2022,5,Actual,0,243.49,10016564,0
1,2863,2022,5,Actual,0,31562.04,10025062,0
1,2866,2022,5,Actual,0,6103.35,10022750,0
1,2868,2022,5,Actual,0,3295.38,10007564,0
1,2869,2022,5,Actual,0,2544.82,10011198,0
1,2870,2022,5,Actual,0,3297.36,10009642,0
1,2872,2022,5,Actual,0,8792.1,10024248,0
1,2873,2022,5,Actual,0,7380.9,10019678,0
1,2874,2022,5,Actual,0,5766.38,10011923,0
1,2876,2022,5,Actual,0,219.78,10009660,0
1,2879,2022,5,Actual,0,1147.66,10010969,0
1,2881,2022,5,Actual,0,15613.7,10025300,0
1,2883,2022,5,Actual,0,93.6,10026843,0
1,2884,2022,5,Actual,0,4722.45,10009657,0
1,2885,2022,5,Actual,0,55929.21,10013509,0
1,2888,2022,5,Actual,0,1947.54,10020909,0
1,2889,2022,5,Actual,0,332.85,10000473,0
1,2890,2022,5,Actual,0,237.16,10023003,0
1,2893,2022,5,Actual,0,189349.45,10010935,0
1,2894,2022,5,Actual,0,4696.74,10025285,0
1,2895,2022,5,Actual,0,3082.11,10000474,0
1,2900,2022,5,Actual,0,268.02,10025771,0
1,2901,2022,5,Actual,0,641.38,10013232,0
1,2903,2022,5,Actual,0,750.17,10017072,0
1,2904,2022,5,Actual,0,5846.64,10000460,0
1,2906,2022,5,Actual,0,6835.97,10025552,0
1,2908,2022,5,Actual,0,73.06,10007122,0
1,2910,2022,5,Actual,0,1469.37,10020684,0
1,2911,2022,5,Actual,0,81.47,10019682,0
1,2916,2022,5,Actual,0,452.72,10009156,0
1,2918,2022,5,Actual,0,2064.43,10023760,0
1,2919,2022,5,Actual,0,2044.96,10002506,0
1,2921,2022,5,Actual,0,1344.46,10013472,0
1,2924,2022,5,Actual,0,3026.1,10017828,0
1,2925,2022,5,Actual,0,1839.09,10022168,0
1,2926,2022,5,Actual,0,9048.52,10027583,0
1,2928,2022,5,Actual,0,4323.23,10025814,0
1,2929,2022,5,Actual,0,2408.4,10014495,0
1,2931,2022,5,Actual,0,10193.55,10021418,0
1,2932,2022,5,Actual,0,241.8,10014810,0
1,2934,2022,5,Actual,0,2757.42,10026606,0
1,2935,2022,5,Actual,0,606.37,10025549,0
1,2937,2022,5,Actual,0,195.45,10010698,0
1,2938,2022,5,Actual,0,770.67,10025791,0
1,2939,2022,5,Actual,0,14696.51,10019900,0
1,2940,2022,5,Actual,0,8292.36,10020962,0
1,2941,2022,5,Actual,0,-849.12,10000462,0
1,2943,2022,5,Actual,0,1633.62,10024255,0
1,2944,2022,5,Actual,0,70.91,10025250,0
1,2948,2022,5,Actual,0,164.4,10025583,0
1,2950,2022,5,Actual,0,918.35,10016303,0
1,2951,2022,5,Actual,0,521.73,10024743,0
1,2952,2022,5,Actual,0,2041.53,10023513,0
1,2954,2022,6,Budget,-248.16,0,10018890,-248.16
1,2955,2022,6,Budget,-90.72,0,10022431,-90.72
1,2956,2022,6,Budget,-54,0,10000472,-54
1,2957,2022,6,Budget,3.18,0,10019617,3.18
1,2958,2022,6,Budget,4.15,0,10010970,4.15
1,2959,2022,6,Budget,16.01,0,10009676,16.01
1,2962,2022,6,Budget,25.08,0,10023513,25.08
1,2963,2022,6,Budget,30.18,0,10016047,30.18
1,2964,2022,6,Budget,32.04,0,10023471,32.04
1,2965,2022,6,Budget,35.27,0,10000480,35.27
1,2966,2022,6,Budget,36.49,0,10000000,36.49
1,2967,2022,6,Budget,38.22,0,10014803,38.22
1,2968,2022,6,Budget,41.5,0,10020390,41.5
1,2970,2022,6,Budget,49.81,0,10011997,49.81
1,2971,2022,6,Budget,56.55,0,10002709,56.55
1,2972,2022,6,Budget,59.57,0,10023793,59.57
1,2973,2022,6,Budget,72.62,0,10024499,72.62
1,2974,2022,6,Budget,78.09,0,10027340,78.09
1,2976,2022,6,Budget,78.59,0,10013509,78.59
1,2977,2022,6,Budget,81.78,0,10024010,81.78
1,2978,2022,6,Budget,87.2,0,10002240,87.2
1,2980,2022,6,Budget,91.4,0,10007566,91.4
1,2981,2022,6,Budget,94.75,0,10009660,94.75
1,2984,2022,6,Budget,99.56,0,10021185,99.56
1,2986,2022,6,Budget,102.57,0,10024270,102.57
1,2987,2022,6,Budget,110.22,0,10010897,110.22
1,2988,2022,6,Budget,113.15,0,10027053,113.15
1,2990,2022,6,Budget,118.59,0,10023275,118.59
1,2992,2022,6,Budget,128.66,0,10020388,128.66
1,2993,2022,6,Budget,135.4,0,10022434,135.4
1,2994,2022,6,Budget,135.53,0,10019900,135.53
1,2995,2022,6,Budget,136.67,0,10009647,136.67
1,2996,2022,6,Budget,148.97,0,10021222,148.97
1,2997,2022,6,Budget,150.39,0,10012234,150.39
1,2998,2022,6,Budget,150.82,0,10026291,150.82
1,2999,2022,6,Budget,160.79,0,10014533,160.79
1,3000,2022,6,Budget,165.22,0,10014810,165.22
1,3001,2022,6,Budget,170.39,0,10022678,170.39
1,3002,2022,6,Budget,173.32,0,10025549,173.32
1,3008,2022,6,Budget,209,0,10009642,209
1,3010,2022,6,Budget,217.08,0,10018623,217.08
1,3011,2022,6,Budget,221.24,0,10009657,221.24
1,3012,2022,6,Budget,222.37,0,10000475,222.37
1,3013,2022,6,Budget,222.75,0,10009672,222.75
1,3014,2022,6,Budget,226.77,0,10027572,226.77
1,3017,2022,6,Budget,297.18,0,10025515,297.18
1,3020,2022,6,Budget,316.87,0,10026336,316.87
1,3021,2022,6,Budget,318.74,0,10025302,318.74
1,3022,2022,6,Budget,322.18,0,10007355,322.18
1,3023,2022,6,Budget,323.76,0,10022456,323.76
1,3024,2022,6,Budget,329.97,0,10016564,329.97
1,3025,2022,6,Budget,336.13,0,10025560,336.13
1,3026,2022,6,Budget,394.53,0,10016542,394.53
1,3027,2022,6,Budget,394.93,0,10021412,394.93
1,3028,2022,6,Budget,428.02,0,10025289,428.02
1,3029,2022,6,Budget,432.08,0,10019880,432.08
1,3030,2022,6,Budget,433.3,0,10007564,433.3
1,3031,2022,6,Budget,438.89,0,10014264,438.89
1,3032,2022,6,Budget,446.13,0,10025251,446.13
1,3033,2022,6,Budget,454.02,0,10020931,454.02
1,3034,2022,6,Budget,464.86,0,10015030,464.86
1,3035,2022,6,Budget,486.44,0,10025287,486.44
1,3036,2022,6,Budget,490.44,0,10014495,490.44
1,3037,2022,6,Budget,496.15,0,10009631,496.15
1,3038,2022,6,Budget,497.72,0,10025037,497.72
1,3039,2022,6,Budget,499.54,0,10009356,499.54
1,3040,2022,6,Budget,510.56,0,10003795,510.56
1,3041,2022,6,Budget,516.9,0,10009643,516.9
1,3042,2022,6,Budget,516.94,0,10007122,516.94
1,3044,2022,6,Budget,567.04,0,10020639,567.04
1,3045,2022,6,Budget,574.85,0,10013252,574.85
1,3047,2022,6,Budget,602.16,0,10025038,602.16
1,3054,2022,6,Budget,662.84,0,10011981,662.84
1,3055,2022,6,Budget,671.97,0,10025284,671.97
1,3058,2022,6,Budget,709.36,0,10024009,709.36
1,3059,2022,6,Budget,726.08,0,10000473,726.08
1,3060,2022,6,Budget,736.3,0,10002489,736.3
1,3061,2022,6,Budget,764.05,0,10016784,764.05
1,3062,2022,6,Budget,774.66,0,10026581,774.66
1,3063,2022,6,Budget,814.38,0,10008596,814.38
1,3064,2022,6,Budget,842.09,0,10000481,842.09
1,3065,2022,6,Budget,842.32,0,10023516,842.32
1,3066,2022,6,Budget,876.83,0,10018867,876.83
1,3067,2022,6,Budget,876.92,0,10020915,876.92
1,3068,2022,6,Budget,885.66,0,10022249,885.66
1,3074,2022,6,Budget,1098.27,0,10025305,1098.27
1,3076,2022,6,Budget,1152.43,0,10019150,1152.43
1,3078,2022,6,Budget,1184.11,0,10026055,1184.11
1,3082,2022,6,Budget,1216.39,0,10025049,1216.39
1,3083,2022,6,Budget,1239.15,0,10019897,1239.15
1,3087,2022,6,Budget,1308.31,0,10023489,1308.31
1,3088,2022,6,Budget,1308.38,0,10026078,1308.38
1,3089,2022,6,Budget,1378.94,0,10019109,1378.94
1,3090,2022,6,Budget,1436.68,0,10020663,1436.68
1,3091,2022,6,Budget,1463.69,0,10020445,1463.69
1,3092,2022,6,Budget,1478.27,0,10022730,1478.27
1,3093,2022,6,Budget,1491.36,0,10023783,1491.36
1,3094,2022,6,Budget,1554.21,0,10026299,1554.21
1,3097,2022,6,Budget,1673.01,0,10022423,1673.01
1,3099,2022,6,Budget,1685.4,0,10004256,1685.4
1,3100,2022,6,Budget,1763.18,0,10024524,1763.18
1,3101,2022,6,Budget,1815.36,0,10025778,1815.36
1,3103,2022,6,Budget,1834.37,0,10019388,1834.37
1,3104,2022,6,Budget,1918.65,0,10014739,1918.65
1,3105,2022,6,Budget,1941.08,0,10027560,1941.08
1,3106,2022,6,Budget,1963.8,0,10025252,1963.8
1,3107,2022,6,Budget,1992.8,0,10026522,1992.8
1,3108,2022,6,Budget,2013.5,0,10024255,2013.5
1,3109,2022,6,Budget,2017.67,0,10021996,2017.67
1,3111,2022,6,Budget,2262.67,0,10015275,2262.67
1,3113,2022,6,Budget,2386.08,0,10025296,2386.08
1,3115,2022,6,Budget,2473.19,0,10026606,2473.19
1,3119,2022,6,Budget,2529.14,0,10010886,2529.14
1,3120,2022,6,Budget,2533.62,0,10021139,2533.62
1,3121,2022,6,Budget,2541.59,0,10016045,2541.59
1,3123,2022,6,Budget,2565.35,0,10021231,2565.35
1,3124,2022,6,Budget,2628.05,0,10022725,2628.05
1,3125,2022,6,Budget,2646.45,0,10021179,2646.45
1,3126,2022,6,Budget,2665.5,0,10021203,2665.5
1,3129,2022,6,Budget,2954.86,0,10025238,2954.86
