AggKey,YTD Sales Amount,LY YTD Sales Amount,TM Sales Amount,LY TM Sales Amount,LY Tot Sales Amount,YTD Sales Margin Amount,LY YTD Sales Margin Amount,TM Sales Margin Amount,LY TM Sales Margin Amount,LY Tot Sales Margin Amount,Current Open Amount,Current BackOrder Amount,Current Backlog Amount
155-10018665-38007,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,1124.07,1124.07,0
127-10010974-34491,$56,$0,$0,$0,$0,$45,$0,$0,$0,$0,0,0,0
115-10014803-38772,$0,$72,$0,$0,$217,$0,$20,$0,$0,$59,0,0,0
113-10024248-63065,$0,$129,$0,$0,$386,$0,$65,$0,$0,$195,0,0,0
110-10006862-24994,$0,$72,$0,$0,$217,$0,$19,$0,$0,$57,0,0,0
179-10016542-63708,$0,$181,$0,$0,$543,$0,$68,$0,$0,$204,0,0,0
145-10021470-34971,$0,$82,$0,$0,$246,$0,$41,$0,$0,$122,0,0,0
141-10019150-63708,$0,$181,$0,$0,$543,$0,$68,$0,$0,$204,0,0,0
182-10019880-63708,$0,"$1,194",$0,$0,"$4,162",$0,$450,$0,$0,"$1,567",0,0,0
161-10000466-5742,$0,$66,$0,$0,$199,$0,$47,$0,$0,$141,0,0,0
144-10013252-63708,$0,$434,$0,$0,"$1,592",$0,$164,$0,$0,$600,0,0,0
180-10012715-64670,$0,$27,$0,$0,$81,$0,$13,$0,$0,$40,0,0,0
180-10012715-63670,$0,$533,$0,$0,"$1,600",$0,$319,$0,$0,$956,0,0,0
180-10021203-63708,$0,$109,$0,$0,$543,$0,$41,$0,$0,$204,0,0,0
142-10019109-63708,$0,$543,$0,$0,"$1,411",$0,$204,$0,$0,$531,0,0,0
125-10025560-37170,$0,$420,$0,$313,$740,$0,$249,$0,$185,$441,0,0,0
125-10025560-61853,$0,$130,$0,$0,$390,$0,$58,$0,$0,$174,0,0,0
162-10025264-61385,$0,$88,$0,$0,$264,$0,$25,$0,$0,$75,0,0,0
175-10007121-16296,$0,$25,$0,$0,$62,$0,$18,$0,$0,$45,0,0,0
115-10023447-63062,$0,$201,$0,$0,$470,$0,$90,$0,$0,$210,0,0,0
144-10025033-63234,$0,$360,$0,$0,"$1,080",$0,$84,$0,$0,$253,0,0,0
144-10025033-63325,$0,$74,$0,$0,$222,$0,$28,$0,$0,$85,0,0,0
131-10025238-38060,$0,$108,$0,$0,$323,$0,$65,$0,$0,$195,0,0,0
162-10025264-29782,$0,$514,$0,$0,"$1,541",$0,$489,$0,$0,"$1,466",0,0,0
175-10020931-30279,$0,$647,$0,$0,"$4,531",$0,$197,$0,$0,"$1,415",647.26,647.26,0
143-10025025-34594,$0,$19,$0,$0,($21),$0,$15,$0,$0,($16),0,0,0
173-10015793-63065,$0,$643,$0,$129,"$1,287",$0,$335,$0,$74,$660,0,0,0
119-10008596-64957,$0,$619,$0,$0,"$1,856",$0,$274,$0,$0,$821,0,0,0
155-10018665-15639,$0,$42,$0,$0,$127,$0,$29,$0,$0,$87,0,0,0
143-10025025-23243,$0,$18,$0,$0,$54,$0,$10,$0,$0,$29,0,0,0
108-10025919-63325,$0,$141,$0,$0,$563,$0,$49,$0,$0,$196,0,0,0
161-10014495-38826,$0,$243,$0,$0,$607,$0,$168,$0,$0,$421,0,0,0
113-10011398-63062,$0,$69,$0,$0,$208,$0,$32,$0,$0,$97,0,0,0
120-10016334-63062,$0,$63,$0,$0,$189,$0,$26,$0,$0,$78,0,0,0
120-10016334-63065,$0,$121,$0,$0,$363,$0,$57,$0,$0,$172,0,0,0
120-10016334-63670,$0,$167,$0,$0,$501,$0,$96,$0,$0,$287,0,0,0
105-10016549-62550,$0,$321,$0,$0,"$1,606",$0,$72,$0,$0,$360,0,0,0
139-10018644-29782,$0,$244,$0,$126,$481,$0,$178,$0,$66,$402,0,0,0
139-10018644-63670,$0,$167,$0,$0,$501,$0,$96,$0,$0,$287,0,0,0
139-10018644-39116,$0,"$1,299",$0,$0,"$12,247",$0,$345,$0,$0,"$3,767",0,0,0
109-10026861-36080,$0,$27,$0,$0,$80,$0,$17,$0,$0,$52,0,0,0
124-10023778-39190,$0,$731,$0,$0,"$1,672",$0,$194,$0,$0,$439,0,0,0
173-10009985-37677,$0,$25,$0,$0,$76,$0,$16,$0,$0,$49,0,0,0
142-10009679-26629,$0,$333,$0,$0,$998,$0,$206,$0,$0,$617,0,0,0
142-10009679-28461,$0,$46,$0,$0,$137,$0,$27,$0,$0,$81,0,0,0
142-10009679-30092,$0,$163,$0,$0,$489,$0,$86,$0,$0,$258,0,0,0
142-10009679-30106,$0,$61,$0,$0,$183,$0,$28,$0,$0,$83,0,0,0
142-10009679-6126,$0,$4,$0,$0,$11,$0,$3,$0,$0,$9,0,0,0
142-10009679-16296,$0,$25,$0,$0,$149,$0,$18,$0,$0,$107,0,0,0
142-10009679-39886,$0,$132,$0,$0,$397,$0,$89,$0,$0,$268,0,0,0
142-10009679-38844,$0,$218,$0,$0,$763,$0,$112,$0,$0,$393,0,0,0
142-10009679-15712,$0,$279,$0,$0,$838,$0,$213,$0,$0,$639,0,0,0
142-10009679-39185,$0,$455,$0,$0,"$1,364",$0,$183,$0,$0,$550,0,0,0
142-10009679-39186,$0,$323,$0,$0,$969,$0,$143,$0,$0,$428,0,0,0
142-10009679-29394,$0,$426,$0,$0,"$1,277",$0,$151,$0,$0,$453,0,0,0
142-10009679-39190,$0,$323,$0,$108,$754,$0,$89,$0,$27,$212,0,0,0
130-10026839-47801,$0,$844,$0,$0,"$3,375",$0,$368,$0,$0,"$1,472",0,0,0
145-10025248-915400,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
130-10026839-38060,$0,$97,$0,$0,$485,$0,$54,$0,$0,$271,0,0,0
180-10012715-29782,$0,$126,$0,$0,$614,$0,$119,$0,$0,$582,0,0,0
114-10025583-22680,$0,$88,$0,$0,$264,$0,$53,$0,$0,$158,0,0,0
114-10025583-37441,$0,$753,$0,$0,"$3,010",$0,$414,$0,$0,"$1,658",0,0,0
134-10023524-33295,$0,$35,$0,$0,$87,$0,$21,$0,$0,$54,0,0,0
134-10023524-62518,$0,$474,$0,$119,"$1,067",$0,$252,$0,$63,$567,0,0,0
134-10023524-31149,$0,$46,$0,$0,$138,$0,$26,$0,$0,$79,0,0,0
134-10023524-27323,$0,$23,$0,$0,$69,$0,$18,$0,$0,$53,0,0,0
151-10027381-29165,$0,$60,$0,$0,($181),$0,$37,$0,$0,($111),0,0,0
134-10023524-63062,$0,$136,$0,$0,$407,$0,$62,$0,$0,$185,0,0,0
134-10019388-38815,$0,$166,$0,$0,$498,$0,$61,$0,$0,$183,0,0,0
117-10021977-60901,$0,$59,$0,$0,$177,$0,$37,$0,$0,$111,0,0,0
120-10016334-60035,$0,$401,$0,$0,"$1,202",$0,$138,$0,$0,$413,0,0,0
136-10023221-30754,$0,$187,$0,$0,$561,$0,$82,$0,$0,$247,0,0,0
115-10017638-29070,$0,"$4,071",$0,"$1,787","$8,340",$0,"$2,791",$0,"$1,229","$5,715",-694.99,0,0
111-10019909-38060,$0,$108,$0,$0,$323,$0,$65,$0,$0,$195,0,0,0
145-10021470-15901,$0,$18,$0,$9,$36,$0,$11,$0,$6,$23,0,0,0
145-10021470-61859,$0,$263,$0,$0,$657,$0,$123,$0,$0,$306,0,0,0
145-10021470-36030,$0,"$1,116",$0,$243,"$3,140",$0,$667,$0,$145,"$1,877",0,0,0
145-10021470-31149,$0,$94,$0,$0,$235,$0,$54,$0,$0,$136,0,0,0
161-10025284-39340,$0,$111,$0,$0,$333,$0,$19,$0,$0,$57,0,0,0
143-10025025-32655,$0,$130,$0,$0,$391,$0,$46,$0,$0,$137,0,0,0
125-10015495-63062,$0,$403,$0,$0,$873,$0,$180,$0,$0,$391,0,0,0
173-10009985-60766,$0,$122,$0,$0,$366,$0,$47,$0,$0,$140,0,0,0
143-10025025-37764,$0,$65,$0,$0,$194,$0,$8,$0,$0,$24,0,0,0
139-10018644-39781,$0,$115,$0,$0,$344,$0,$69,$0,$0,$206,0,0,0
139-10018644-5320,$0,$9,$0,$0,$26,$0,$7,$0,$0,$22,0,0,0
139-10018644-220410,$0,$154,$0,$103,$257,$0,$98,$0,$65,$164,0,0,0
139-10018644-20825,$0,$12,$0,$0,$37,$0,$10,$0,$0,$31,0,0,0
139-10018644-62510,$0,"$2,090",$0,$0,"$6,312",$0,$958,$0,$0,"$2,922",0,0,0
139-10018644-39477,$0,$423,$0,$0,"$1,279",$0,$158,$0,$0,$483,0,0,0
139-10018644-27110,$0,$137,$0,$0,$411,$0,$109,$0,$0,$327,0,0,0
139-10018644-26361,$0,$481,$0,$0,"$1,444",$0,$212,$0,$0,$636,0,0,0
139-10018644-26370,$0,$112,$0,$0,$337,$0,$55,$0,$0,$164,0,0,0
139-10018644-60450,$0,$379,$0,$190,$758,$0,$130,$0,$65,$259,0,0,0
139-10018644-31702,$0,$422,$0,$0,"$1,690",$0,$155,$0,$0,$619,0,0,0
120-10016334-13910,$0,$118,$0,$0,$590,$0,$54,$0,$0,$271,0,0,0
120-10016334-25300,$0,$423,$0,$0,"$1,720",$0,$200,$0,$0,$825,0,0,0
120-10016334-63002,$0,$137,$0,$0,$684,$0,$79,$0,$0,$393,0,0,0
120-10016334-37260,$0,$5,$0,$0,$16,$0,($1),$0,$0,($2),0,0,0
120-10016334-62616,$0,$163,$0,$0,$489,$0,$68,$0,$0,$203,0,0,0
120-10016334-26735,$0,$140,$0,$0,$420,$0,$54,$0,$0,$161,0,0,0
120-10016334-25933,$0,$65,$0,$0,$195,$0,$47,$0,$0,$142,0,0,0
120-10016334-28724,$0,$29,$0,$0,$88,$0,$11,$0,$0,$34,0,0,0
120-10016334-17801,$0,"$3,916",$0,$0,"$9,398",$0,"$1,667",$0,$0,"$4,002",0,0,0
120-10016334-63290,$0,$25,$0,$0,$178,$0,$12,$0,$0,$81,0,0,0
120-10016334-37165,$0,$0,$0,$0,$193,$0,$0,$0,$0,$80,0,0,0
132-10002765-38060,$0,$312,$0,$106,"$1,360",$0,$184,$0,$63,$804,0,0,0
173-10009985-25933,$0,$12,$0,$0,$37,$0,$9,$0,$0,$26,0,0,0
168-10025778-38815,$0,$519,$0,$0,"$3,286",$0,$203,$0,$0,"$1,288",0,0,0
168-10025778-39340,$0,$122,$0,$0,$609,$0,$30,$0,$0,$149,0,0,0
173-10015793-63062,$0,$134,$0,$0,$336,$0,$60,$0,$0,$150,0,0,0
113-10024248-61150,$0,$352,$0,$0,"$1,056",$0,$92,$0,$0,$275,0,0,0
115-10008134-63062,$0,$69,$0,$0,$206,$0,$31,$0,$0,$94,0,0,0
109-10026581-5742,$0,$199,$0,$0,$465,$0,$141,$0,$0,$329,0,0,0
109-10026581-28401,$0,"$1,670",$0,$0,"$4,453",$0,$847,$0,$0,"$2,263",0,0,0
109-10026581-20910,$0,$950,$0,$0,"$2,851",$0,$441,$0,$0,"$1,322",0,0,0
109-10026581-38772,$0,$72,$0,$0,$217,$0,$20,$0,$0,$59,0,0,0
109-10026581-33295,$0,$9,$0,$0,$28,$0,$6,$0,$0,$18,0,0,0
109-10026581-45880,$0,$442,$0,$0,"$2,211",$0,$160,$0,$0,$801,0,0,0
109-10026581-29394,$0,$355,$0,$71,$780,$0,$144,$0,$44,$296,0,0,0
109-10026581-47801,$0,"$2,813",$0,$0,"$8,439",$0,"$1,386",$0,$0,"$4,157",0,0,0
109-10017828-39557,$0,$0,$0,$0,$0,$0,($3),$0,$0,($9),0,0,0
130-10020192-63065,$0,$257,$0,$0,$772,$0,$130,$0,$0,$391,0,0,0
181-10019665-38815,$0,$158,$0,$0,$473,$0,$53,$0,$0,$158,0,0,0
145-10021470-27131,$0,$140,$0,$70,$351,$0,$78,$0,$39,$196,0,0,0
108-10025919-28876,$0,$22,$0,$0,$65,$0,$11,$0,$0,$34,0,0,0
110-10006862-63065,$0,$131,$0,$0,$394,$0,$68,$0,$0,$203,0,0,0
136-10023221-63065,$0,"$1,400",$0,$129,"$2,671",$0,$710,$0,$74,"$1,355",0,0,0
136-10023221-63062,$0,$269,$0,$0,$857,$0,$120,$0,$0,$375,0,0,0
180-10012715-19742,$0,$85,$0,$0,$297,$0,$53,$0,$0,$186,0,0,0
180-10012715-35097,$0,$174,$0,$0,$639,$0,$64,$0,$0,$236,0,0,0
180-10012715-39513,$0,$50,$0,$0,$151,$0,$17,$0,$0,$50,0,0,0
180-10012715-15236,$0,$61,$0,$0,$385,$0,$47,$0,$0,$300,0,0,0
105-10016549-32655,$0,$129,$0,$0,$387,$0,$45,$0,$0,$134,0,0,0
105-10016549-27131,$0,$67,$0,$0,$202,$0,$36,$0,$0,$109,0,0,0
118-10014739-34862,$0,$718,$0,$239,"$1,675",$0,$430,$0,$143,"$1,004",0,0,0
118-10014739-34459,$0,$65,$0,$0,$196,$0,$45,$0,$0,$134,0,0,0
118-10014739-34975,$0,"$2,069",$0,$436,"$5,554",$0,$979,$0,$207,"$2,629",435.64,0,0
118-10014739-63548,$0,$99,$0,$0,$296,$0,$64,$0,$0,$191,0,0,0
143-10025025-63672,$0,$0,$0,$0,($342),$0,$0,$0,$0,($99),0,0,0
103-10002506-1Z9483440245217946,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10024248-38404,$0,$32,$0,$0,$48,$0,$14,$0,$0,$20,0,0,0
127-10023759-40624,$0,$0,$0,$0,$0,$0,($110),$0,$0,($165),0,0,0
157-10020914-39903,$0,$141,$0,$0,$211,$0,$99,$0,$0,$148,0,0,0
118-10026299-25411,$0,$249,$0,$0,$373,$0,$150,$0,$0,$226,0,0,0
153-10016548-63664,$0,"$1,456",$0,$0,"$2,185",$0,$492,$0,$0,$738,0,0,0
153-10016548-1Z9483440346362526,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
153-10016548-1Z9483440344631104,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
104-10025252-16296,$0,$24,$0,$0,$36,$0,$17,$0,$0,$26,0,0,0
108-10025919-17150,$0,($39),$0,$0,($58),$0,($26),$0,$0,($39),0,0,0
130-10026839-61693,$0,($24),$0,$0,($36),$0,$19,$0,$0,$28,0,0,0
160-10007123-1Z9483440344292936,$0,$0,$0,$0,$10,$0,$0,$0,$0,$10,0,0,0
160-10007123-26125,$0,$11,$0,$0,$17,$0,$6,$0,$0,$9,0,0,0
160-10007123-26126,$0,$11,$0,$0,$17,$0,$6,$0,$0,$9,0,0,0
160-10007123-26165,$0,$95,$0,$0,$143,$0,$55,$0,$0,$82,0,0,0
160-10007123-26163,$0,$95,$0,$0,$143,$0,$55,$0,$0,$82,0,0,0
160-10010912-28396,$0,$64,$0,$0,$152,$0,$38,$0,$0,$89,0,0,0
160-10010912-1Z9483440346545589,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
132-10021222-47550,$0,"$2,541",$0,$0,"$3,811",$0,"$1,264",$0,$0,"$1,897",0,0,0
132-10021222-1Z9483440345186317,$0,$0,$0,$0,$85,$0,$0,$0,$0,$85,0,0,0
170-10027340-220510,$0,$131,$0,$0,$196,$0,$71,$0,$0,$107,0,0,0
170-10027340-1Z9483440344716362,$0,$0,$0,$0,$6,$0,$0,$0,$0,$6,0,0,0
170-10027340-220520,$0,$120,$0,$0,$180,$0,$75,$0,$0,$112,0,0,0
132-10021222-1Z9483440244457671,$0,$0,$0,$0,$124,$0,$0,$0,$0,$124,0,0,0
132-10021222-26361,$0,"$2,026",$0,$507,"$2,786",$0,$946,$0,$235,"$1,302",0,0,0
173-10015793-                         ,$0,$0,$0,$0,$352,$0,$0,$0,$0,$352,0,0,0
166-10015275-1Z9483441244982727,$0,$0,$0,$0,$9,$0,$0,$0,$0,$9,0,0,0
166-10015275-6126,$0,$1,$0,$0,$2,$0,$1,$0,$0,$2,0,0,0
166-10015275-5744,$0,$14,$0,$0,$27,$0,$11,$0,$0,$22,0,0,0
166-10015275-2051,$0,$10,$0,$0,$25,$0,$8,$0,$0,$20,0,0,0
166-10015275-2050,$0,$7,$0,$0,$14,$0,$5,$0,$0,$9,0,0,0
179-10021986-1Z45481W0244119189,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
179-10021986-1Z45481W0245329996,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
179-10021986-1Z45481W0245328773,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
125-10015495-1Z9483440344412029,$0,$0,$0,$0,$11,$0,$0,$0,$0,$11,0,0,0
125-10015495-61554,$0,$245,$0,$0,$367,$0,$84,$0,$0,$127,0,0,0
167-10022450-1Z9483440345971950,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
167-10022450-63325,$0,$141,$0,$0,$211,$0,$49,$0,$0,$74,0,0,0
104-10025252-5013246249,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
185-10009631-38786,$0,$289,$0,$0,$434,$0,$196,$0,$0,$294,0,0,0
185-10009631-1Z9483440346181927,$0,$0,$0,$0,$6,$0,$0,$0,$0,$6,0,0,0
185-10009631-1Z9483440346221384,$0,$0,$0,$0,$27,$0,$0,$0,$0,$27,0,0,0
185-10009631-61754,$0,$965,$0,$0,"$1,447",$0,$17,$0,$0,$25,0,0,0
119-10025036-60036,$0,$345,$0,$0,$517,$0,$124,$0,$0,$186,0,0,0
119-10025036-29397,$0,$180,$0,$0,$270,$0,$81,$0,$0,$122,0,0,0
119-10025036-29395,$0,$86,$0,$0,$130,$0,$32,$0,$0,$48,0,0,0
119-10025036-1Z9483440346976202,$0,$0,$0,$0,$55,$0,$0,$0,$0,$55,0,0,0
176-10012422-1Z9483440346512622,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
176-10012422-13230,$0,$79,$0,$21,$183,$0,$8,$0,$3,$19,0,0,0
108-10025919-1Z9483440346798182,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10025919-61554,$0,$489,$0,$0,$856,$0,$171,$0,$0,$300,0,0,0
175-10021911-5013246248,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
139-10007120-26006,$0,$7,$0,$0,$11,$0,$7,$0,$0,$11,0,0,0
139-10007120-1Z9483440346698058,$0,$0,$0,$0,$14,$0,$0,$0,$0,$14,0,0,0
139-10007120-                         ,$0,$0,$0,$0,$57,$0,$0,$0,$0,$57,0,0,0
139-10007120-13874,$0,$7,$0,$0,$10,$0,$7,$0,$0,$10,0,0,0
108-10025919-29946,$0,$0,$0,$0,$0,$0,($0),$0,$0,($0),0,0,0
105-10025296-40624,$0,$0,$0,$0,$0,$0,($110),$0,$0,($165),0,0,0
105-10025296-1Z9483440345467791,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10025049-1Z9483440346635080,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10025049-13047,$0,$67,$0,$0,$112,$0,$26,$0,$0,$43,0,0,0
113-10025049-61853,$0,$253,$0,$0,$380,$0,$109,$0,$0,$164,0,0,0
113-10025049-29312,$0,$72,$0,$24,$96,$0,$32,$0,$11,$43,0,0,0
113-10025049-37170,$0,$311,$0,$104,$415,$0,$183,$0,$61,$245,0,0,0
113-10025049-61854,$0,$310,$0,$0,$465,$0,$139,$0,$0,$209,0,0,0
113-10025049-27550,$0,"$1,822",$0,$868,"$3,862",$0,$922,$0,$573,"$2,658",0,0,0
104-10025252-39020,$0,$216,$0,$72,$288,$0,$84,$0,$29,$111,0,0,0
115-10017638-1Z9483440344330742,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
175-10023783-25986,$0,$55,$0,$0,$83,$0,$43,$0,$0,$64,0,0,0
158-10023003-5013246247,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
158-10023003-61554,$0,"$1,108",$0,$0,"$1,968",$0,$392,$0,$0,$698,0,0,0
117-10013238-5013246253,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
136-10020171-40624,$0,$0,$0,$0,$0,$0,($110),$0,$0,($165),0,0,0
136-10020171-1Z9483440344487379,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
130-10026839-1Z9483440345310959,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
180-10023715-1Z9483440345819160,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
180-10023715-1Z9483440344325865,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
180-10023715-28396,$0,$185,$0,$0,$311,$0,$103,$0,$0,$173,0,0,0
116-10021175-1Z9483440344157476,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
116-10021175-63063,$0,$8,$0,$0,$11,$0,$2,$0,$0,$3,0,0,0
105-10016549-34975,$0,$483,$0,$0,$966,$0,$368,$0,$0,$622,0,0,0
167-10022450-29166,$0,$157,$0,$0,$235,$0,$14,$0,$0,$20,0,0,0
173-10009985-39128,$0,$36,$0,$0,$83,$0,$30,$0,$0,$70,0,0,0
173-10009985-1Z9483440346935363,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
115-10017638-1z9483440346529098,$0,$0,$0,$0,$60,$0,$0,$0,$0,$60,0,0,0
117-10021977-61484,$0,$170,$0,$0,$341,$0,$79,$0,$0,$158,0,0,0
167-10009907-1Z9483440346782439,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
167-10009907-60035,$0,"$2,196",$0,$439,"$3,074",$0,$859,$0,$178,"$1,199",0,0,0
143-10025025-36031,$0,$138,$0,$0,$138,$0,$92,$0,$0,$70,0,0,0
131-10025051-470256418204,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
131-10025051-25852,$0,$240,$0,$0,$360,$0,$141,$0,$0,$211,0,0,0
154-10022168-1Z9483440344384846,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
154-10022168-63842,$0,$81,$0,$0,$122,$0,$3,$0,$0,$5,0,0,0
154-10022168-1936,$0,$4,$0,$0,$6,$0,$3,$0,$0,$5,0,0,0
157-10024006-1Z9483440346456087,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
134-10023023-63259,$0,"$10,992",$0,$0,"$19,236",$0,"$4,175",$0,$0,"$7,303",0,0,0
108-10025919-1Z9483440345750831,$0,$0,$0,$0,$3,$0,$0,$0,$0,$3,0,0,0
108-10025919-19485,$0,$83,$0,$0,$138,$0,$59,$0,$0,$99,0,0,0
108-10025919-1Z9483440345207768,$0,$0,$0,$0,$4,$0,$0,$0,$0,$4,0,0,0
115-10008134-1Z9483440346749789,$0,$0,$0,$0,$5,$0,$0,$0,$0,$5,0,0,0
162-10025249-5013246245,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
103-10002506-1Z9483440146944151,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
103-10002506-28431,$0,$53,$0,$0,$80,$0,$29,$0,$0,$44,0,0,0
153-10016548-1Z9483440344928731,$0,$0,$0,$0,$5,$0,$0,$0,$0,$5,0,0,0
153-10016548-34696,$0,$51,$0,$0,$77,$0,$33,$0,$0,$49,0,0,0
117-10013238-28880,$0,$170,$0,$0,$316,$0,$90,$0,$0,$168,0,0,0
117-10013238-37209,$0,$557,$0,$0,"$1,310",$0,$291,$0,$0,$691,0,0,0
117-10013238-37812,$0,$262,$0,$0,$436,$0,$129,$0,$0,$214,0,0,0
117-10013238-62725,$0,"$2,903",$0,$415,"$5,039",$0,"$1,205",$0,$213,"$2,099",0,0,0
117-10013238-35274,$0,$302,$0,$0,$583,$0,$147,$0,$0,$285,0,0,0
117-10013238-28724,$0,$555,$0,$0,"$1,014",$0,$144,$0,$0,$263,0,0,0
117-10013238-61025,$0,$341,$0,$0,$536,$0,$196,$0,$0,$308,0,0,0
117-10013238-39439,$0,$343,$0,$0,$644,$0,$128,$0,$0,$240,0,0,0
117-10013238-35048,$0,$172,$0,$0,$271,$0,$102,$0,$0,$160,0,0,0
117-10013238-62331,$0,"$1,153",$0,($58),"$2,061",$0,$362,$0,($17),$646,0,0,0
117-10013238-38076,$0,"$83,159",$0,($239),"$151,913",$0,"$42,862",$0,($117),"$78,309",0,0,0
175-10007121-39033,$0,$176,$0,$0,$264,$0,$27,$0,$0,$41,0,0,0
183-10024524-                         ,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
183-10024524-17150,$0,$21,$0,$0,$32,$0,$15,$0,$0,$22,0,0,0
183-10024524-1Z9483440146776815,$0,$0,$0,$0,$22,$0,$0,$0,$0,$22,0,0,0
103-10002506-1Z9483440244373467,$0,$0,$0,$0,$25,$0,$0,$0,$0,$25,0,0,0
103-10002506-39547,$0,$245,$0,$0,$367,$0,$73,$0,$0,$109,0,0,0
175-10021911-13230,$0,$52,$0,$0,$91,$0,$5,$0,$0,$9,0,0,0
153-10014804-1Z9483440346609215,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
153-10014804-15640,$0,$183,$0,$0,$274,$0,$141,$0,$0,$212,0,0,0
136-10023221-39346,$0,"$3,211",$0,$0,"$4,816",$0,$514,$0,$0,$770,0,0,0
176-10025021-39116,$0,$970,$0,$0,"$1,455",$0,$330,$0,$0,$495,0,0,0
115-10025778-61750,$430,$0,$0,$0,$0,$67,$0,$0,$0,$0,0,0,0
121-10025291-13534,$22,$0,$0,$0,$0,$15,$0,$0,$0,$0,0,0,0
127-10010974-61543,$0,$0,$0,$0,$0,($89),$0,($6),$0,$0,0,0,0
175-10009643-33223,$86,$0,$0,$0,$0,$43,$0,$0,$0,$0,0,0,0
115-10021203-28771,"$1,156",$0,$622,$0,$0,$467,$0,$253,$0,$0,0,0,0
104-10020663-28929,$21,$0,$0,$0,$0,$14,$0,$0,$0,$0,0,0,0
104-10020663-21290,$12,$0,$0,$0,$0,$11,$0,$0,$0,$0,0,0,0
117-10025238-63062,$203,$0,$0,$0,$0,$92,$0,$0,$0,$0,0,0,0
127-10010974-24598,$0,$0,$0,$0,$0,($20),$0,$0,$0,$0,0,0,0
104-10020663-11078,$105,$0,$52,$0,$0,$85,$0,$42,$0,$0,0,0,0
117-10025238-7300,$49,$0,$0,$0,$0,$38,$0,$0,$0,$0,0,0,0
117-10025238-63799,$26,$0,$0,$0,$0,$14,$0,$0,$0,$0,0,0,0
127-10010974-60006,$0,$0,$0,$0,$0,($4),$0,$0,$0,$0,0,0,0
127-10010974-37897,$0,$0,$0,$0,$0,($4),$0,$0,$0,$0,0,0,0
159-10021412-39415,$16,$0,$0,$0,$0,$10,$0,$0,$0,$0,0,0,0
117-10025238-35363,$22,$0,$0,$0,$0,$9,$0,$0,$0,$0,0,0,0
167-10025269-37045,$69,$0,$0,$0,$0,$21,$0,$0,$0,$0,0,0,0
167-10025269-37040,$69,$0,$0,$0,$0,$24,$0,$0,$0,$0,0,0,0
117-10025238-60107,$31,$0,$0,$0,$0,$4,$0,$0,$0,$0,0,0,0
127-10010974-20990,$0,$0,$0,$0,$0,($264),$0,($87),$0,$0,0,0,0
109-10023241-34594,$44,$0,$0,$0,$1,$33,$0,$0,$0,$1,0,0,0
109-10023241-11967,$735,$0,$0,$0,$145,$619,$0,$0,$0,$122,0,0,0
109-10023241-35150,$37,$0,$0,$0,$0,$26,$0,$0,$0,$0,0,0,0
109-10023241-29070,"$1,275",$0,$0,$0,$0,$868,$0,$0,$0,$0,0,0,0
127-10010974-62871,$0,$0,$0,$0,$0,($303),$0,($70),$0,($20),0,0,0
173-10020192-63062,$138,$0,$0,$0,$0,$64,$0,$0,$0,$0,0,0,0
127-10010974-25933,$0,$0,$0,$0,$0,($5),$0,$0,$0,$0,0,0,0
